mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
1.5287766456604004,0.16915646875171594,0.15403310457865396,0.004046081779948804,balanced,45,log2,1,4,192,42,"{'class_weight': 'balanced', 'max_depth': 45, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 192, 'random_state': 42}",0.9931138618263112,0.9930058937848515,0.9888542535645374,0.9916580030585668,0.0019830402069291515,4
1.2883655230204265,0.059162859951279734,0.20563785235087076,0.02273746948637752,balanced,47,log2,3,5,183,42,"{'class_weight': 'balanced', 'max_depth': 47, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 183, 'random_state': 42}",0.9928328273654528,0.9917134528179659,0.9878719759540988,0.9908060853791726,0.002124460470036246,12
1.6808056036631267,0.08162567614295417,0.15332738558451334,0.02162939129284063,,35,sqrt,3,4,220,42,"{'class_weight': None, 'max_depth': 35, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 220, 'random_state': 42}",0.9927105694361528,0.9926645242420009,0.9875949641158228,0.9909900192646588,0.002400740113340687,10
0.9128840764363607,0.06483189351491107,0.1649948755900065,0.03239511736509341,balanced,35,log2,2,4,145,42,"{'class_weight': 'balanced', 'max_depth': 35, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 145, 'random_state': 42}",0.992602601394693,0.9930725799281059,0.9893923570204989,0.991689179447766,0.0016353928992273745,3
1.4811769326527913,0.07889245662770586,0.19586745897928873,0.03588709723813857,balanced,37,log2,2,3,202,42,"{'class_weight': 'balanced', 'max_depth': 37, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 202, 'random_state': 42}",0.992904276804654,0.99311068629568,0.989089872829278,0.9917016119765374,0.0018486999485208826,2
1.7337735493977864,0.11511968581406125,0.16733256975809732,0.012511805694948475,balanced,39,log2,2,4,239,42,"{'class_weight': 'balanced', 'max_depth': 39, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 239, 'random_state': 42}",0.9931122740609957,0.9930154203767451,0.9886966433806906,0.9916081126061438,0.002059099309100758,5
1.5841386318206787,0.16534356670486214,0.16149059931437174,0.02260804293231585,balanced,43,sqrt,4,4,226,42,"{'class_weight': 'balanced', 'max_depth': 43, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 226, 'random_state': 42}",0.9922453541986865,0.9910005461912685,0.9874835225716887,0.9902431409872147,0.0020164336658756742,18
1.727500597635905,0.08978670021008864,0.12592418988545737,0.022532270242939214,,35,sqrt,4,3,221,42,"{'class_weight': None, 'max_depth': 35, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 221, 'random_state': 42}",0.9919373277274632,0.9913466790300659,0.9886265944100922,0.9906368670558737,0.0014417844392089598,16
1.6930489540100098,0.055042730566701906,0.14986673990885416,0.036172363141684725,balanced_subsample,48,log2,2,3,199,42,"{'class_weight': 'balanced_subsample', 'max_depth': 48, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 199, 'random_state': 42}",0.99347746008358,0.9924200083834009,0.9879165525717525,0.9912713403462444,0.0024111548800610744,9
1.6296430428822835,0.06605439293581579,0.1509238084157308,0.015496636960126521,,36,sqrt,3,3,204,42,"{'class_weight': None, 'max_depth': 36, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 204, 'random_state': 42}",0.9926915162523657,0.9923882530770893,0.9873736730496139,0.9908178141263564,0.0024385204470126426,11
