model_path,del_G_B
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-4_sample-0/PDBs/model.pdb,-37.062044699874605
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-4_sample-1/PDBs/model.pdb,-21.236697197916556
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-4_sample-2/PDBs/model.pdb,-11.432061228481928
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-4_sample-3/PDBs/model.pdb,-13.330700830409342
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-4_sample-4/PDBs/model.pdb,-48.89691483545164
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-5_sample-0/PDBs/model.pdb,-21.026327707001542
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-5_sample-1/PDBs/model.pdb,-15.732252473669746
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-5_sample-2/PDBs/model.pdb,-28.943061015511432
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-5_sample-3/PDBs/model.pdb,-48.244787202532166
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-5_sample-4/PDBs/model.pdb,-31.89489594501788
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-6_sample-0/PDBs/model.pdb,-8.539246380049178
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-6_sample-1/PDBs/model.pdb,-31.71748345906468
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-6_sample-2/PDBs/model.pdb,-28.28000876803469
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-6_sample-3/PDBs/model.pdb,-30.88723936634966
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-6_sample-4/PDBs/model.pdb,-51.931737340314726
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-7_sample-0/PDBs/model.pdb,-19.618254114042543
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-7_sample-1/PDBs/model.pdb,-21.234448322794663
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-7_sample-2/PDBs/model.pdb,-36.11696923011584
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-7_sample-3/PDBs/model.pdb,-37.463230725662925
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-7_sample-4/PDBs/model.pdb,-44.37240459191071
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-8_sample-0/PDBs/model.pdb,-42.21047747913815
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-8_sample-1/PDBs/model.pdb,-37.50478894523036
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-8_sample-2/PDBs/model.pdb,-34.8451166713952
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-8_sample-3/PDBs/model.pdb,-1.7085273997108175
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-8_sample-4/PDBs/model.pdb,-50.8698147062903
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-9_sample-0/PDBs/model.pdb,-29.949913612472074
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-9_sample-1/PDBs/model.pdb,-53.73451757318219
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-9_sample-2/PDBs/model.pdb,-44.6729126768588
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-9_sample-3/PDBs/model.pdb,-37.13162762203734
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-9_sample-4/PDBs/model.pdb,-37.13992990547666
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-10_sample-0/PDBs/model.pdb,-33.64412165018348
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-10_sample-1/PDBs/model.pdb,-35.95587933280484
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-10_sample-2/PDBs/model.pdb,-25.27528501482243
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-10_sample-3/PDBs/model.pdb,-47.32784864625563
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8tbq_8tbq/seed-10_sample-4/PDBs/model.pdb,-39.698222691875
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-1_sample-0/PDBs/model.pdb,82.2615283908176
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-1_sample-1/PDBs/model.pdb,81.18874192658836
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-1_sample-2/PDBs/model.pdb,163.99577276161563
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-1_sample-3/PDBs/model.pdb,113.49412744402696
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-1_sample-4/PDBs/model.pdb,-38.13459683182066
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-2_sample-0/PDBs/model.pdb,2.8680115235199537
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-2_sample-1/PDBs/model.pdb,-36.02268868377314
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-2_sample-2/PDBs/model.pdb,-7.86711896176314
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-2_sample-3/PDBs/model.pdb,66.93983864878408
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-2_sample-4/PDBs/model.pdb,-8.879879302906716
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-3_sample-0/PDBs/model.pdb,67.43133379151845
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-3_sample-1/PDBs/model.pdb,24.603280135731666
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-3_sample-2/PDBs/model.pdb,35.578913616882346
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-3_sample-3/PDBs/model.pdb,-9.59600443755346
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-3_sample-4/PDBs/model.pdb,-30.27224084444879
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-4_sample-0/PDBs/model.pdb,-41.26268963555708
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-4_sample-1/PDBs/model.pdb,-45.72481630698951
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-4_sample-2/PDBs/model.pdb,69.08279781146916
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-4_sample-3/PDBs/model.pdb,-38.71286107936737
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-4_sample-4/PDBs/model.pdb,-45.37576289073013
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-5_sample-0/PDBs/model.pdb,64.49211043132857
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-5_sample-1/PDBs/model.pdb,-4.513853992087547
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-5_sample-2/PDBs/model.pdb,28.96455863041399
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-5_sample-3/PDBs/model.pdb,-26.739703988673
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-5_sample-4/PDBs/model.pdb,-22.038890748924132
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-6_sample-0/PDBs/model.pdb,-54.43774920743647
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-6_sample-1/PDBs/model.pdb,-28.59673101602857
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-6_sample-2/PDBs/model.pdb,-4.548355289368715
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-6_sample-3/PDBs/model.pdb,68.42893328757066
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-6_sample-4/PDBs/model.pdb,-27.68045732594817
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-7_sample-0/PDBs/model.pdb,-42.4438053335125
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-7_sample-1/PDBs/model.pdb,-41.983209601195995
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-7_sample-2/PDBs/model.pdb,34.90258790508415
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-7_sample-3/PDBs/model.pdb,13.22171006585495
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-7_sample-4/PDBs/model.pdb,149.9501922287352
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-8_sample-0/PDBs/model.pdb,0.10178389921679809
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-8_sample-1/PDBs/model.pdb,-49.41847244514133
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-8_sample-2/PDBs/model.pdb,-54.03130817017154
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-8_sample-3/PDBs/model.pdb,14.431784606391943
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-8_sample-4/PDBs/model.pdb,25.903275914179858
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-9_sample-0/PDBs/model.pdb,-20.515688231555032
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-9_sample-1/PDBs/model.pdb,19.505385190278616
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-9_sample-2/PDBs/model.pdb,-55.091418074503395
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-9_sample-3/PDBs/model.pdb,80.09418158923563
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-9_sample-4/PDBs/model.pdb,-15.86023575404397
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-10_sample-0/PDBs/model.pdb,-21.838500472146507
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-10_sample-1/PDBs/model.pdb,99.26911566580361
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-10_sample-2/PDBs/model.pdb,39.512030893151746
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-10_sample-3/PDBs/model.pdb,-26.12871296764547
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gzz_8gzz/seed-10_sample-4/PDBs/model.pdb,31.877551894301064
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-1_sample-0/PDBs/model.pdb,-71.30677113291028
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-1_sample-1/PDBs/model.pdb,-67.7048457968599
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-1_sample-2/PDBs/model.pdb,-69.82168494157156
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-1_sample-3/PDBs/model.pdb,-66.40482833693466
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-1_sample-4/PDBs/model.pdb,-68.66899103380103
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-2_sample-0/PDBs/model.pdb,83.4651701223545
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-2_sample-1/PDBs/model.pdb,332.7503386721788
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-2_sample-2/PDBs/model.pdb,17.455679360260206
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-2_sample-3/PDBs/model.pdb,66.88125404901996
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-2_sample-4/PDBs/model.pdb,103.61464832552247
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-3_sample-0/PDBs/model.pdb,-71.68324162312274
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-3_sample-1/PDBs/model.pdb,-71.93203907569432
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-3_sample-2/PDBs/model.pdb,-71.81842162460657
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-3_sample-3/PDBs/model.pdb,-69.50450784523389
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-3_sample-4/PDBs/model.pdb,-70.64234504613034
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-4_sample-0/PDBs/model.pdb,-62.36851525597365
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-4_sample-1/PDBs/model.pdb,-72.01434277652231
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-4_sample-2/PDBs/model.pdb,-69.86716478060532
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-4_sample-3/PDBs/model.pdb,-71.45803286385376
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-4_sample-4/PDBs/model.pdb,-71.40092457787478
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-5_sample-0/PDBs/model.pdb,-4.468023587868288
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-5_sample-1/PDBs/model.pdb,103.5329327438738
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-5_sample-2/PDBs/model.pdb,-26.8452326425529
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-5_sample-3/PDBs/model.pdb,49.900706667501254
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-5_sample-4/PDBs/model.pdb,-45.335263280828144
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-6_sample-0/PDBs/model.pdb,-71.4061856275614
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-6_sample-1/PDBs/model.pdb,-73.25508586237515
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-6_sample-2/PDBs/model.pdb,-74.00964542704946
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-6_sample-3/PDBs/model.pdb,-73.11229421337362
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-6_sample-4/PDBs/model.pdb,-70.25503082107696
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-7_sample-0/PDBs/model.pdb,-74.56052171309182
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-7_sample-1/PDBs/model.pdb,-32.20354975932344
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-7_sample-2/PDBs/model.pdb,-72.57594699852007
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-7_sample-3/PDBs/model.pdb,-69.0214767672087
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-7_sample-4/PDBs/model.pdb,-73.22490738199406
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-8_sample-0/PDBs/model.pdb,-70.87117588763886
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-8_sample-1/PDBs/model.pdb,-74.46247824901127
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-8_sample-2/PDBs/model.pdb,-66.6714202970237
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-8_sample-3/PDBs/model.pdb,-73.04453988067758
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-8_sample-4/PDBs/model.pdb,-64.54242014914234
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-9_sample-0/PDBs/model.pdb,-73.7093194408942
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-9_sample-1/PDBs/model.pdb,-73.76669223940144
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-9_sample-2/PDBs/model.pdb,-73.40599591107548
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-9_sample-3/PDBs/model.pdb,-70.36668254319761
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-9_sample-4/PDBs/model.pdb,-72.93212357350421
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-10_sample-0/PDBs/model.pdb,-70.58469031422726
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-10_sample-1/PDBs/model.pdb,-70.17223349677988
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-10_sample-2/PDBs/model.pdb,-69.76226925761989
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-10_sample-3/PDBs/model.pdb,-69.3943971484448
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8gb6_8gb6/seed-10_sample-4/PDBs/model.pdb,-67.05335297263798
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-1_sample-0/PDBs/model.pdb,-30.01459032745879
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-1_sample-1/PDBs/model.pdb,-34.54975012010618
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-1_sample-2/PDBs/model.pdb,-46.32777138717347
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-1_sample-3/PDBs/model.pdb,-1.4291649812028027
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-1_sample-4/PDBs/model.pdb,-30.513316685301902
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-2_sample-0/PDBs/model.pdb,12.421165977789201
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-2_sample-1/PDBs/model.pdb,3.826452625784441
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-2_sample-2/PDBs/model.pdb,6.323849297404422
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-2_sample-3/PDBs/model.pdb,-36.55325578909765
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-2_sample-4/PDBs/model.pdb,-1.8516374655094978
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-3_sample-0/PDBs/model.pdb,-22.103117380556114
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-3_sample-1/PDBs/model.pdb,-35.1054497029653
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-3_sample-2/PDBs/model.pdb,-17.615430085827143
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-3_sample-3/PDBs/model.pdb,-15.314067155096154
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-3_sample-4/PDBs/model.pdb,-36.69172862856044
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-4_sample-0/PDBs/model.pdb,-35.39394477012877
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-4_sample-1/PDBs/model.pdb,99.27750404469828
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-4_sample-2/PDBs/model.pdb,84.14199272176995
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-4_sample-3/PDBs/model.pdb,11.640229076727337
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-4_sample-4/PDBs/model.pdb,41.93015420843585
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-5_sample-0/PDBs/model.pdb,-9.940848241824938
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-5_sample-1/PDBs/model.pdb,66.28615480538372
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-5_sample-2/PDBs/model.pdb,-37.26695463834403
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-5_sample-3/PDBs/model.pdb,-11.887250455897288
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-5_sample-4/PDBs/model.pdb,-28.292442896956004
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-6_sample-0/PDBs/model.pdb,57.68412488569743
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-6_sample-1/PDBs/model.pdb,7.6466948392785525
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-6_sample-2/PDBs/model.pdb,56.418353994149584
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-6_sample-3/PDBs/model.pdb,37.75179793054417
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-6_sample-4/PDBs/model.pdb,-13.608379960484854
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-7_sample-0/PDBs/model.pdb,-38.51683068820353
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-7_sample-1/PDBs/model.pdb,-28.494859968499668
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-7_sample-2/PDBs/model.pdb,-2.442495322255809
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-7_sample-3/PDBs/model.pdb,-45.60349561877115
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-7_sample-4/PDBs/model.pdb,23.0705411029237
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-8_sample-0/PDBs/model.pdb,-14.803904401533828
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-8_sample-1/PDBs/model.pdb,62.64821963811653
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-8_sample-2/PDBs/model.pdb,-15.93606260685658
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-8_sample-3/PDBs/model.pdb,-24.204708290215308
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-8_sample-4/PDBs/model.pdb,26.253180830363817
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-9_sample-0/PDBs/model.pdb,-38.86572104159097
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-9_sample-1/PDBs/model.pdb,-37.409996002278035
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-9_sample-2/PDBs/model.pdb,139.83233877308174
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-9_sample-3/PDBs/model.pdb,-23.888821478683667
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-9_sample-4/PDBs/model.pdb,-21.74973162275103
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-10_sample-0/PDBs/model.pdb,-35.3030372213442
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-10_sample-1/PDBs/model.pdb,-6.691952504458982
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-10_sample-2/PDBs/model.pdb,62.859969306428525
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-10_sample-3/PDBs/model.pdb,60.74713162994021
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t17_7t17/seed-10_sample-4/PDBs/model.pdb,2.1452107351267387
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8qrg_8qrg/seed-1_sample-0/PDBs/model.pdb,54.83592762716688
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8qrg_8qrg/seed-1_sample-1/PDBs/model.pdb,-10.581184313902497
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8qrg_8qrg/seed-1_sample-2/PDBs/model.pdb,43.232843334706956
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8qrg_8qrg/seed-1_sample-3/PDBs/model.pdb,-8.215326109136868
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8qrg_8qrg/seed-1_sample-4/PDBs/model.pdb,70.87538526267502
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8qrg_8qrg/seed-2_sample-0/PDBs/model.pdb,8.209733768485535
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8qrg_8qrg/seed-2_sample-1/PDBs/model.pdb,11.753477643156884
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8qrg_8qrg/seed-2_sample-2/PDBs/model.pdb,6.108699974392152
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8qrg_8qrg/seed-2_sample-3/PDBs/model.pdb,-19.171255814619258
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8qrg_8qrg/seed-2_sample-4/PDBs/model.pdb,84.4831615902724
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/8qrg_8qrg/seed-3_sample-0/PDBs/model.pdb,72.38832447374386
