,fraction_disordered,has_clash,ipTM,pTM,ranking_confidence,iptm_A,iptm_H,iptm_L,ptm_A,ptm_H,ptm_L,chain_pair_iptm_AH,chain_pair_iptm_AL,chain_pair_iptm_HL,chain_pair_pae_min_AH,chain_pair_pae_min_AL,chain_pair_pae_min_HL,chain_plddt_A,chain_pae_A,chain_plddt_H,chain_pae_H,chain_plddt_L,chain_pae_L,chain_pair_pae_AH,chain_pair_pae_AL,chain_pair_pae_HL,avg_model_plddt,avg_internal_pae,avg_pair_pae,plddt_H3,plddt_L3,contacts_AH,interface_plddt_AH,interface_pae_AH,contacts_AL,interface_plddt_AL,interface_pae_AL,contacts_HL,interface_plddt_HL,interface_pae_HL,total_contacts,avg_interface_plddt,avg_interface_pae,pdockq_AH,pdockq_AL,pdockq_HL,pdockq,pdockq2_AH,pdockq2_AL,pdockq2_HL,pdockq2,LIS_AH,LIS_AL,LIS_HL,avg_LIS,piTM,pIS,piTM_A,piTM_H,piTM_L,model_avg_RMSD,query_avg_RMSD,scaled_RMSD_ratio,scaled_model_RMSD,scaled_query_RMSD,dG_separated,dSASA_int,nres_int,delta_unsatHbonds,packstat,dG_dSASA_norm
10,-0.0076808827,0.0,-0.026832607,-0.0074858745,-0.06398532,-0.89035136,-0.009844275,-0.03309561,-0.04311742,-0.02428859,0.006349934,-0.25387856,-1.1810544,0.009781419,0.028581312,0.01962696,-0.066092916,-0.45186734,-0.10721842,0.03594242,-0.1028475,-0.14512675,0.040218662,-0.008703211,0.0415204,0.052730512,-0.19138221,-0.06252574,0.031517945,-0.057415634,-0.43053952,0.02126558,-0.24134359,-0.25807303,0.15499118,-0.41250634,0.08542143,-0.19230461,-0.26159343,0.15676664,-0.06937859,-0.14260471,-0.016011816,-0.15158312,0.13568468,-0.15092826,0.07952396,0.29026026,0.31938696,0.0011269187,0.06179425,-0.044260286,-0.03254737,-0.0072539058,-0.5453337,-0.06494612,0.0084384205,-0.101227805,-0.0599323,-0.02755757,-0.31246635,-0.25981647,-0.034699902,-0.1674009,0.0,-0.7697101,-0.11498684,-0.2064515,-0.2700882,0.1094532,-0.34875765
11,-0.009587166,0.0,-0.0072887037,-0.02580358,-0.016397197,-1.047195,-0.013931449,-0.120629795,-0.025818935,-0.024349187,0.0068003275,-0.23551273,-1.1011053,0.0055360626,-0.011774619,-0.008926345,-0.07409341,-0.24925405,-0.068019435,0.038599547,-0.047692854,-0.1746932,0.05579502,-0.007058779,0.015949722,0.0050069345,-0.12564413,-0.047598194,0.01712956,-0.08759448,-0.38939458,0.03420174,-0.06661305,-0.27952647,-0.2865159,-0.13923362,0.14613375,-0.04857712,-0.40658236,0.13776341,0.12493559,-0.015970318,-0.059893593,-0.040593885,-0.3952831,-0.13529788,-0.5136359,-0.23114179,-0.33427918,-0.049954828,0.008463385,-0.04397156,-0.05675662,0.012260812,-0.59405833,-0.15623507,-0.04509355,-0.026935097,-0.11750184,0.06848523,-0.34873694,-0.2709255,0.36130026,-0.18780673,0.0,0.014296968,-0.013920026,0.13000818,-0.0014227075,0.19779772,-0.10401141
12,-0.007830436,0.0,-0.010041791,-0.017738678,-0.07343528,-0.8843375,-0.01248529,-0.054637816,-0.034405604,-0.027440332,0.0072916686,-0.24789374,-1.1190201,0.010322825,0.012586699,0.033086434,-0.060919985,-0.45727775,-0.053404484,0.046795063,-0.12207122,-0.14027597,0.051814187,-0.0092679765,0.042438716,0.060936216,-0.15091975,-0.09586266,0.036727775,-0.028647037,-0.45900553,0.025396906,-0.31209248,-0.2892464,0.29752284,-0.59292763,0.11137652,-0.105670616,-0.30146557,0.17351972,-0.11233987,-0.17890894,-0.018552853,-0.14975217,0.13458818,-0.17258169,0.088481836,0.3797289,0.3630073,0.021804301,-0.00063976645,-0.044705722,-0.027660184,0.026835734,-0.20270035,-0.057462234,-0.0076175863,-0.09067939,-0.08101458,-0.047914714,-0.3302806,-0.2442033,-0.020361103,-0.16809754,0.0,-0.014611707,-0.12813537,-0.22863217,-0.27680653,0.13565242,-0.082015485
13,-0.016050464,0.0,-0.0080244215,-0.019612549,-0.02908694,-0.9810326,0.00014597538,-0.18550359,-0.03236216,-0.027864756,0.009586751,-0.24090283,-1.053434,0.016934734,-0.020816382,-0.0195796,-0.05225466,-0.3124918,-0.10262552,0.07140236,-0.11128068,-0.2346127,0.049482338,0.06046883,-0.01837631,0.034948237,-0.15720609,-0.13506962,0.04304748,-0.036884233,-0.49821836,0.025090324,-0.21472025,-0.23908304,-0.1811019,-0.5175331,0.06575957,-0.01915108,-0.40443853,0.12441235,0.13611329,-0.17279899,0.0040163286,-0.048412174,-0.19213863,-0.16583794,-0.50890577,-0.23168992,0.33627188,0.0003729033,-0.016982779,-0.024496427,-0.054065123,0.012571705,0.015633745,-0.16397159,-0.050327856,-0.09639837,-0.10192693,-0.14496264,-0.36767474,-0.27050072,-0.023985056,-0.18511702,0.0,0.12049435,-0.11171364,0.11650166,0.08449551,-0.31604308,0.12918195
14,-0.007907665,0.0,-0.013946735,-0.017426867,-0.057132892,-0.9218607,-0.011491358,-0.053340886,-0.048224375,-0.027486544,0.0065521947,-0.24273741,-1.1391367,0.008269096,0.024438214,-0.02573807,-0.06637561,-0.38757098,-0.12017209,0.04465021,-0.11339916,-0.13669693,0.03715903,-0.009490752,0.035968423,0.07010587,-0.16667707,-0.07980892,0.035096463,-0.061178293,-0.3477314,-0.007949167,-0.2847148,-0.29578906,0.27310544,-0.22485751,0.09250088,-0.18954806,-0.2733392,0.16917478,-0.077056006,-0.1835763,-0.01510518,-0.1329866,0.14498325,-0.15064283,-0.22613993,0.36007935,0.26161435,0.010817294,0.03253022,-0.042019594,-0.03446857,-0.012252226,-0.32971832,-0.061300542,0.01117085,-0.13578336,-0.07819126,-0.038363785,-0.36273518,-0.24119252,-0.037796192,-0.17587286,0.0,-0.30465096,-0.1191875,-0.21567124,-0.30438486,-0.26785058,-0.14888713
15,-0.0039323946,0.0,0.02193523,0.022149462,0.018896917,0.65653783,-0.002249923,0.097341165,-0.019073626,-0.018548742,0.029184783,0.17138922,-0.28055766,0.029716374,0.00830137,0.057370167,-0.016410181,0.15185922,-0.010909163,0.1565225,-0.26647872,0.2089667,0.054455437,-0.03877221,-0.019668853,0.18358664,0.44374293,-0.036979735,0.017868835,-0.24338856,0.28740996,0.06803497,-0.23166774,0.16500778,0.2513121,0.34981906,0.07180822,-0.21303098,0.50842166,-0.05358225,0.14540452,-0.084637076,0.022847228,-0.020333199,0.115742125,-0.17098759,0.3090511,-0.040166184,0.27992302,-0.02943749,-0.0019269425,0.016252618,0.056879714,0.013437477,0.11093148,-0.032219287,0.012897903,-0.05974174,0.18882655,0.03819493,-0.09037971,-0.024450045,0.3207835,-0.04388778,0.0,0.11421391,0.11086987,0.311606,-0.0403884,0.18942976,0.095842615
16,-0.023381624,0.0,-0.006624114,-0.03614504,-0.004438684,-0.96339655,-0.018963922,-0.14109804,-0.018098928,-0.02667009,0.00878985,-0.19278826,-1.1297312,0.022202654,-0.18020996,-0.18860085,-0.09029061,-0.2219358,-0.040523995,0.10592585,-0.16878404,-0.1661984,0.06152378,-0.032013834,-0.10998661,0.041435078,-0.1021186,-0.04894701,-0.05590506,-0.08900767,-0.29528296,-0.36098757,-0.19576581,-0.3046579,-0.21951242,-0.19309331,-0.62478745,-0.05026735,-0.25339645,-0.11731087,0.028600201,-0.099032894,-0.1080814,-0.002109645,-0.21692039,-0.08484067,-0.3034002,-0.113278,-0.62512493,-0.045322213,-0.002252378,-0.019322071,-0.065035045,0.023241408,0.031050371,-0.17487636,-0.056227054,-0.26299816,-0.09002491,-0.018201878,-0.32094684,-0.23130623,0.2142275,-0.14029117,0.0,0.07767116,-0.16161986,0.11614417,0.042586945,0.10020977,0.066010214
17,-0.004631346,0.0,0.020201607,0.016020201,0.016228631,0.66341543,-0.0023251614,0.09321207,-0.02159689,-0.025440138,0.027537733,0.1549308,-0.26396328,0.015473321,-0.008460301,0.05547417,-0.037061524,-0.109277725,-0.027386995,0.18047272,-0.0757172,0.212944,0.069120936,-0.02037169,0.026111634,0.15476833,0.023087103,-0.04772766,0.010657698,-0.27727622,0.26017112,0.12107767,-0.04919349,0.23112561,0.3439309,0.40282157,0.08262564,-0.19889238,0.119876936,-0.018437328,0.16507533,-0.14971143,0.024920586,-0.013833566,0.13930042,-0.14227676,0.241051,-0.07471303,0.2840271,-0.046346277,-0.008652979,0.019558178,0.051363945,0.02323769,0.11417638,-0.11128102,-0.0028265943,-0.08809504,0.15386496,0.051451396,-0.08409596,-0.06403899,0.37902606,-0.078612685,0.0,0.11765118,0.117331095,0.38160333,0.06737728,0.26991108,0.09201534
18,-0.004023039,0.0,0.022536924,0.021921694,0.019718211,0.6304725,-0.0031912317,0.115381256,-0.014714511,-0.024442311,0.030269371,0.17620212,-0.2999489,0.027230205,0.013772179,0.0573597,-0.021457385,0.1232121,-0.023963213,0.15254822,-0.30260974,0.19904104,0.022519149,-0.04800143,-0.008286908,0.17498061,0.50800383,-0.040205933,0.013290331,-0.2214395,0.29846305,0.043017395,-0.20081359,0.16098703,0.22615038,0.28934538,0.07610196,-0.21518248,0.5724771,-0.037721604,0.1581688,-0.06927554,0.022627715,0.010168445,0.08566917,-0.16513033,0.32758123,-0.0071698446,0.27461398,-0.046876054,-0.0025494294,0.016190957,0.065437704,0.009933873,0.10173488,-0.025757808,0.0097912485,0.15572901,0.18920329,-0.12267341,-0.08235674,-0.030754544,0.3035223,-0.047992695,0.0,0.11144377,0.093147,0.29892004,-0.045701634,0.1449283,0.10266276
19,-0.009633685,0.0,-0.035646327,-0.014118085,-0.046951465,-0.8538746,0.001344672,-0.17586838,-0.05890788,-0.014682377,0.036989007,-0.24373174,-1.096494,0.009677841,-0.036317192,-0.023829812,-0.047679357,-0.34771207,-0.07528477,0.15227427,-0.25412777,-0.19675349,0.11490538,0.019712051,-0.00904837,0.06740617,-0.10240458,-0.06579786,0.034833822,-0.31044376,-0.49673235,0.011449755,-0.36701754,-0.2805656,0.05193014,-0.069094025,0.09895547,-0.23275748,-0.35294217,-0.09942183,-0.087660894,-0.203997,-0.012844771,-0.12924533,0.21808323,-0.15129764,0.12836032,-0.17425925,0.29896456,-0.015495333,-0.013672864,-0.04094074,0.006479021,0.03615137,0.0674491,-0.0008783471,0.0052524484,-0.105577126,-0.014086405,-0.012449489,-0.3642274,-0.28025985,-0.025901666,-0.19716558,0.0,-0.012239918,-0.23418365,-0.28197622,-0.18390147,-0.062317833,-0.045118287
20,-0.016012639,0.0,-0.012015275,-0.022968784,-0.031675905,-1.0378535,8.521404e-05,-0.2104901,-0.028567374,-0.032591693,0.009744222,-0.24020849,-1.0607886,0.012220704,-0.005354955,-0.016708504,-0.06071018,-0.28603742,-0.058692884,0.05017488,-0.10813803,-0.1746467,0.044911213,0.06648651,-0.023541223,0.0661187,-0.08181757,-0.08066379,0.033638194,-0.11648464,-0.43701586,-0.35653344,-0.20240103,-0.25946528,-0.01697216,-0.51293284,0.066089,-0.08957936,-0.27164844,0.11392296,0.12138955,-0.18606688,-0.031575255,-0.083669566,-0.15746985,-0.1511083,-0.494538,-0.08162574,0.06622499,-0.03535355,-0.0078713875,-0.015876329,-0.03873536,0.015176182,0.02455831,-0.14601964,-0.04403224,-0.15462045,-0.103000894,0.062366378,-0.33960885,-0.29281065,-0.09773417,-0.17920054,0.0,-0.045348566,-0.25245902,0.11458842,0.002288241,-0.28976026,-0.18965988
21,-0.010243319,0.0,0.09261439,-0.015343241,-0.023451868,-0.99896187,0.0061900048,-0.1999255,-0.0208036,-0.04068127,0.0092516355,-0.24322492,-1.0616363,0.021881584,-0.023577522,-0.022105955,-0.055321734,-0.2604783,-0.04953157,0.15693007,-0.40090382,-0.0091402605,0.042036302,0.039199807,-0.033746798,0.108255774,-0.023114808,-0.08217251,0.047676105,-0.11533132,-0.48435685,0.077327274,-0.28205192,-0.22831617,0.043517273,-0.63504505,0.08364251,-0.11960863,-0.22988361,-0.03754079,0.07472649,-0.18648764,-0.01866821,-0.09371599,0.07445585,-0.18045098,-0.51186776,-0.2919516,0.3368782,-0.057354815,-0.012589109,-0.015191222,0.0021324097,0.011426147,0.097755335,-0.18056409,-0.017174318,-0.07725211,-0.094700076,0.017179752,-0.3054975,-0.31853285,-0.04436884,-0.22820257,0.0,0.0649941,0.033681836,0.092259556,0.0131461695,0.12345232,-0.098815255
22,-0.011512948,0.0,-0.0046742605,-0.014632408,-0.056262176,-0.89874625,-0.011449205,-0.18146212,-0.019493882,-0.030294128,0.0005907221,-0.24152696,-1.1224587,0.020932138,0.04041954,0.0002462921,-0.04075414,-0.3024809,-0.061379425,0.037200354,-0.10560687,-0.15657407,0.06048016,-0.0069830837,0.034246188,0.083807215,-0.10447298,-0.09306134,0.03995188,-0.049614273,-0.43296853,0.01815778,-0.24551792,-0.29007202,0.28395477,-0.5503571,0.10924068,-0.19939342,-0.27147633,0.062258434,-0.11423398,-0.2155608,-0.01970786,-0.15646441,0.099133275,-0.20899183,-0.26519865,0.3544283,0.29666474,-0.11151763,0.050382223,-0.0464456,-0.025042873,-0.013899783,0.06758041,-0.09263623,-0.03083568,-0.09334688,-0.07591944,0.17621574,-0.3610587,-0.25597498,0.01755409,-0.22552489,0.0,-0.05162804,-0.10358487,-0.24661961,-0.27199996,-0.18404925,-0.11579424
23,-0.008558168,0.0,-0.0074930885,-0.021310555,-0.038164385,-0.7277363,-0.014942338,0.008184547,-0.014321925,-0.01882805,0.038014144,-0.18224466,-0.90654343,0.025945714,0.047008827,0.02321605,-0.012764555,-0.13507645,-0.018361913,0.23436002,-0.08238978,-0.11791163,0.10062564,0.006155689,0.031596836,0.13555863,0.0052962853,-0.014189907,0.046075318,0.34004027,-0.38890693,0.058276,-0.008701417,-0.16942567,0.41482574,0.9035452,0.18652013,-0.014090726,-0.11780019,0.21954562,0.16803816,-0.06306981,-0.015786655,0.0004496905,0.23510322,-0.11582089,0.1163661,0.37199938,0.70103,0.037994884,-0.0020346325,-0.01832939,-0.022007689,0.10087595,0.16307032,-0.014229585,-0.003512572,0.041160725,-0.031329677,0.2595016,-0.065867856,-0.18608381,0.49102297,-0.047314145,0.0,0.039572272,0.09988853,0.3148354,0.21454443,0.24847195,-0.10600353
24,-0.009417632,0.0,-0.01728404,-0.016975189,-0.029679086,-1.0183762,0.00017768273,-0.18196835,-0.033716075,-0.03115807,0.009334974,-0.25242564,-1.1445007,0.0058708573,-0.025645176,-0.032415535,-0.05626745,-0.2773587,-0.080111176,0.040705685,-0.12649864,-0.24530122,0.02982061,0.060433395,-0.020034358,0.033778403,-0.09166634,-0.059281304,0.031820834,-0.034178723,-0.4461263,0.004590196,-0.21429136,-0.26549456,-0.15541852,-0.4791644,0.026784435,-0.07936954,-0.41005543,-0.086914755,0.03610643,-0.17546001,0.0010808276,0.007651662,-0.13351615,-0.1406305,-0.41297865,-0.23322882,0.34443977,0.0036508911,-0.011949649,-0.02185693,0.02649271,0.003722243,0.0671996,-0.15005773,-0.040199164,-0.06601575,-0.11721693,-0.052875523,-0.4129627,-0.3168428,-0.032563284,-0.20904051,0.0,-0.62804824,-0.16669309,0.08522911,0.13073729,-0.27625528,-0.34126955
25,-0.0076953163,0.0,-0.012468423,-0.017747514,-0.02913443,-1.0235276,1.6634935e-05,-0.09291538,-0.0372364,-0.029397862,0.009918502,-0.26062876,-1.0922471,0.009270407,-0.005241626,-0.03703348,-0.0835972,-0.31775624,-0.083850995,0.026103487,-0.080695234,-0.16651955,0.034769632,0.04370086,-0.017543938,0.03766877,-0.1301626,-0.1226959,0.023582546,-0.018800108,-0.3972591,0.0034071633,-0.15211204,-0.23168658,-0.25947863,-0.23306821,0.094162434,-0.08630149,-0.3744577,0.1417213,0.04451839,0.022938358,-0.04146684,-0.024823805,-0.3573428,-0.15794876,-0.5782665,-0.14051369,0.24882059,0.012851819,-0.012933335,-0.053488836,-0.06885593,-0.013483963,0.054473747,-0.17135431,-0.039719842,-0.053086534,-0.12252773,0.098761395,-0.43912283,-0.35694215,0.029251633,-0.22647,0.0,-0.65351087,-0.18536076,0.09633824,0.17012616,-0.21258025,-0.35434288
26,-0.009636483,0.0,-0.01726731,-0.027058749,-0.02549436,-1.0531069,-0.012090838,-0.12499458,-0.026285997,-0.025268536,0.006605651,-0.25926924,-1.122786,0.006381359,-0.005530034,-0.016038971,-0.093911305,-0.27562168,-0.12720408,0.057584684,-0.037362244,-0.21657243,0.03823614,0.05695467,-0.008350171,0.020921607,-0.12834838,-0.087067366,0.018435529,-0.09626612,-0.39933467,0.05192561,-0.06879425,-0.26408434,-0.28767052,-0.14864022,0.08202558,-0.057352234,-0.3917738,0.13125855,0.010462305,0.028670976,-0.025800178,-0.12058709,-0.28065544,-0.18554117,-0.55546695,-0.19794787,-0.3550317,0.034741256,-0.018531226,-0.0450294,-0.06874066,0.029646156,-0.0850246,-0.17103076,-0.037499376,-0.022086717,-0.12381216,0.09193665,-0.37634587,-0.3474404,0.35279948,-0.18254182,0.0,-0.7637998,-0.018811844,0.138989,0.024684519,0.15456986,-0.3730974
