fraction_disordered,has_clash,ipTM,pTM,ranking_confidence,pdockq_AH,pdockq_AL,pdockq_HL,pdockq,pdockq2_AH,pdockq2_AL,pdockq2_HL,pdockq2,mpdockq_AH,mpdockq_AL,mpdockq_HL,mpdockq,LIS_AH,LIS_AL,LIS_HL,avg_LIS,contacts_AH,interface_plddt_AH,interface_pae_AH,contacts_AL,interface_plddt_AL,interface_pae_AL,contacts_HL,interface_plddt_HL,interface_pae_HL,total_contacts,avg_interface_plddt,avg_interface_pae,model_avg_RMSD,query_avg_RMSD,scaled_RMSD_ratio,iptm_A,iptm_H,iptm_L,ptm_A,ptm_H,ptm_L,chain_pair_iptm_AH,chain_pair_iptm_AL,chain_pair_iptm_HL,chain_pair_pae_min_AH,chain_pair_pae_min_AL,chain_pair_pae_min_HL,chain_plddt_L,chain_plddt_A,chain_pae_A,chain_plddt_H,chain_pair_pae_AH,chain_pae_H,chain_pae_L,chain_pair_pae_AL,avg_pair_pae,avg_model_plddt,chain_pair_pae_HL,avg_internal_pae,del_G_B,scaled_model_RMSD,scaled_query_RMSD,dG_separated,dSASA_int,nres_int,delta_unsatHbonds,packstat,dG_dSASA_norm
0.0,0.0,0.57,0.7,0.59,0.0340371801676797,0.0387883605877387,0.4397281763818704,0.0720570246781681,0.0115775636519222,0.0111888598750866,0.4981070713917548,0.0115409815458235,0.2620000001230694,0.2620000002032558,0.2620002902030187,0.2620000013486096,0.0166666666666666,0.0041666666666666,0.6846181898193677,0.235150507717567,1443.0,63.42671517671518,24.081632653061224,1263.0,70.39932304038005,24.59105590062112,3960.0,83.77990656565657,2.9910582010582014,6666.0,72.53531492758394,17.221248918246847,28.88469285248095,29.148864673084383,0.5045519585223996,0.13,0.51,0.51,0.67,0.89,0.89,0.13,0.13,0.89,15.39,15.805,1.025,87.62481524249422,71.64366028708135,7.781915096135542,88.929042437432,24.422737370413035,2.721222656815877,2.9751209341117604,24.570798764342456,17.7758872375225,82.73250598900252,4.334125577812019,4.492752895687727,-25.557808578814218,0.0796955151553258,0.0783702194905643,11.947319147609278,1416.919582732327,64.0,10.0,0.637296392127153,0.008431896413324
0.0,0.0,0.56,0.69,0.59,0.05312378814186,0.0275523870466633,0.4057102501806893,0.0742721010842876,0.0105579182757147,0.0089916385231967,0.4410650289198061,0.0100433702862562,0.2620000005677804,0.2620000000455636,0.2620002025713355,0.2620000014637486,0.0130208333333333,0.0138888888888888,0.6850153014075084,0.2373083412099101,2473.0,65.03780226445613,24.156352941176472,1305.0,60.14941762452106,25.671794871794862,3804.0,83.69321766561514,3.1182034503271865,7582.0,69.62681251819744,17.64878375443284,33.572999610080004,29.148864673084383,0.4298134297662129,0.13,0.51,0.5,0.67,0.89,0.89,0.13,0.12,0.89,15.21,17.005,1.025,87.45002309468822,71.76718899521532,7.599752522368171,88.81040261153427,24.66085239427349,2.770259307547443,2.990341951626355,25.56838481906443,18.18982021132836,82.67587156714593,4.340223420647149,4.453451260513989,1.9992598024141444,0.0602386382467758,0.0783702194905643,49.03578768042803,1505.7710680314965,53.0,31.0,0.7644481267166772,0.0325652343317585
0.0,0.0,0.57,0.7,0.59,0.0387153108144612,0.0530453506931942,0.4130335263582528,0.0900634255437137,0.0108083059888219,0.0101892546225913,0.436888284535403,0.0104000504182974,0.2620000002018723,0.2620000005652718,0.2620002187329997,0.2620000024406428,0.022790404040404,0.0190104166666666,0.68610861702941,0.2426364792454935,2021.0,59.31564324591787,24.99510489510489,1979.0,67.64339312784236,24.876600000000003,3817.0,83.60772727272726,3.188248337028825,7817.0,70.18892121549582,17.686651077377906,38.25711693365869,29.148864673084383,0.367297708333882,0.14,0.51,0.51,0.68,0.89,0.89,0.14,0.14,0.88,15.05,15.55,1.02,87.65500000000002,72.37472488038279,7.613240053302874,88.46149075081608,24.312905216389662,2.895103578154425,2.985863219349458,24.51718446601942,17.7394906029191,82.83040521039963,4.388382126348228,4.49806895026892,-18.57416905165337,0.0470421401110979,0.0783702194905643,22.511763327676533,1775.7185836212236,57.0,12.0,0.6386674976117531,0.0126775512377464
0.01,0.0,0.56,0.7,0.6,0.0435669994459251,0.026406653946833,0.4038465168900434,0.060966484045871,0.009843320708623,0.0083283963853377,0.3697082509894119,0.0098586456416139,0.2620000003040706,0.2620000000357052,0.2620001986600505,0.2620000008482219,0.0095588235294117,0.0117187499999999,0.6820661575088294,0.2344479103460803,2164.0,62.16373613678374,23.578648233486945,1446.0,55.244387966804986,25.884722222222223,4078.0,80.98131069151546,3.090300623936472,7688.0,66.12981159836806,17.51789035988188,30.03139018807862,29.148864673084383,0.4850908161455786,0.13,0.51,0.51,0.67,0.89,0.88,0.14,0.13,0.88,15.555,16.54,1.035,86.86337182448037,71.81583732057416,7.84772510946126,88.96127312295974,24.005870495310187,2.765478777343184,3.136396997497915,24.80548102383053,17.747268688198425,82.54682742267143,4.430454545454545,4.583200294767453,50.56023757868837,0.0741684106936882,0.0783702194905643,89.99122567103404,1544.356589938058,55.0,14.0,0.6527116755415995,0.0582710147755729
0.0,0.0,0.57,0.7,0.59,0.0501522706067362,0.0247785891965583,0.4176545745481009,0.0646132838762268,0.0096298938251539,0.0118811149274843,0.4259225868076345,0.0101653362536389,0.2620000004767685,0.2620000000236969,0.2620002296212079,0.2620000009990369,0.0251086956521739,0.0233058608058608,0.682288618026126,0.2435677248280535,2060.0,63.95293203883496,24.583843537414964,1803.0,60.0997836938436,23.83631713554988,3913.0,83.78117429082545,3.0011904761904766,7776.0,69.277963341168,17.14045038305177,25.304735975615948,29.148864673084383,0.5702445031406516,0.14,0.51,0.51,0.64,0.89,0.89,0.14,0.13,0.89,14.305,14.845,1.035,87.49800230946882,70.18848086124402,8.142442413858747,88.72995647442873,24.220009873292742,2.7849630595393307,3.001651376146789,24.523578993821715,17.703109488832705,82.1388132150472,4.365739599383668,4.6430189498482894,15.251538794951388,0.1013921723734646,0.0783702194905643,-2.1029324088723342,1640.32285951236,48.0,24.0,0.7397152034568454,-0.0012820234728043
0.01,0.0,0.56,0.69,0.59,0.0827155754936711,0.0389949619090024,0.4149290435602465,0.1433205413341054,0.0101682066074959,0.0095395909777649,0.3972332617742744,0.0099247243447814,0.2620000019512276,0.2620000002071942,0.262000223132081,0.2620000081309756,0.0,0.0,0.6777424155262549,0.2259141385087516,2508.0,63.9152173046252,24.975478927203064,1413.0,66.63122788393488,27.314848484848483,3972.0,82.53878902316212,3.1207046070460702,7893.0,71.0284114039074,18.47034400636588,28.387745049178253,29.148864673084383,0.5132261261362251,0.13,0.5,0.5,0.68,0.89,0.88,0.13,0.12,0.88,16.315,18.175,1.045,87.60685912240184,72.01364832535886,7.844783932990672,88.69203482045701,25.16699851900609,2.840026075619296,3.006422018348624,26.258459841129746,18.61895864187373,82.77084742273924,4.431417565485361,4.563744008986197,290.9792100380087,0.0822786042867518,0.0783702194905643,375.7547580805228,1727.8206907147396,65.0,16.0,0.714123250730229,0.2174732367194225
0.0,0.0,0.56,0.69,0.59,0.0766644329061964,0.0249892193507065,0.3947794459131354,0.1062060521703912,0.0102471088917582,0.0095586963631635,0.4120947254458785,0.0098824989698614,0.2620000015939743,0.2620000000251175,0.262000180713351,0.2620000037451035,0.0,0.0,0.6816613174386108,0.2272204391462036,2248.0,64.04781806049822,24.55679012345679,1381.0,65.06632150615496,26.17962962962963,3672.0,82.70633850762528,3.139547038327526,7301.0,70.60682602475948,17.958655597137984,25.910774267525447,29.148864673084383,0.5586078937254222,0.13,0.51,0.5,0.68,0.9,0.88,0.14,0.13,0.88,16.195,16.91,1.06,87.1760623556582,72.70245215311004,7.619798210546354,88.73119695321002,24.66933108441665,2.7622482978415186,3.1409924937447875,25.568923212709624,18.23341655821004,82.86990382065942,4.461995377503852,4.507679667377554,-9.29332250232494,0.0971600718641066,0.0783702194905643,32.456097071787326,1867.8161874036305,64.0,20.0,0.6423964651590608,0.0173764941596866
0.0,0.0,0.54,0.68,0.57,0.0400128821215038,0.0334912660354781,0.4150080174352279,0.0713377752776413,0.009418484099771,0.009392166774256,0.3751355913246735,0.009384340199273,0.262000000227151,0.2620000001151257,0.2620002233173664,0.2620000013123351,0.0,0.0,0.6778350832394004,0.2259450277464668,1333.0,67.5713390847712,29.64313725490196,1488.0,65.97816196236559,28.619617224880383,3834.0,82.91772300469484,3.2515909090909085,6655.0,72.15574135061054,20.504781796291084,54.01039193655748,29.148864673084383,0.225565760129819,0.09,0.49,0.49,0.69,0.89,0.89,0.09,0.09,0.88,20.935,19.745,1.04,87.369896073903,71.48544258373207,7.392727964972397,87.82223068552776,28.127089846963965,2.906424742865421,2.995854879065888,27.771429832303618,20.116734346093818,82.22585644772094,4.451683359013867,4.431669195634568,-5.867428372251425,0.0241689523534611,0.0783702194905643,212.48427550805908,1137.4850235911383,41.0,10.0,0.7227677073434007,0.1868018225305753
0.0,0.0,0.56,0.69,0.59,0.0498322508954336,0.0221458327806537,0.4210713335249775,0.0629010244268878,0.0101752603450936,0.009953670717824,0.4795794202248733,0.0101983484293389,0.2620000004674571,0.262000000009317,0.2620002380386591,0.2620000009265817,0.0143229166666666,0.0142156862745097,0.6798748675453294,0.2361378234955019,1617.0,64.86195423623995,24.131666666666668,1000.0,61.38608,25.141145833333336,3926.0,83.6176502801834,3.0831537152580832,6543.0,69.95522817214112,17.451988738419363,28.01064832249296,29.148864673084383,0.5199050890484319,0.13,0.51,0.5,0.68,0.89,0.88,0.13,0.12,0.88,15.385,16.5,1.045,87.64688221709007,72.59264354066985,7.499533599847705,88.70381936887921,24.554578739509623,2.790156453715776,2.982877397831526,25.2257546337158,18.052935983165536,82.98111504221305,4.378474576271186,4.424189150465002,-24.26559668169637,0.0843208285175328,0.0783702194905643,19.47817584245752,1268.7295867938883,45.0,7.0,0.6648243332642557,0.0153525038315527
0.0,0.0,0.56,0.69,0.59,0.0673922813169828,0.0349792641519288,0.437988754593294,0.1096542953601547,0.0116587566943875,0.0099255876687689,0.411517612326836,0.0109287190824397,0.2620000011229055,0.2620000001373919,0.2620002848542472,0.2620000040672621,0.0,0.0,0.6779098812619617,0.2259699604206539,1893.0,65.88362123613312,23.59477726574501,1767.0,65.73693548387097,24.752500000000005,3924.0,83.18439729867482,3.1137949260042284,7584.0,71.60165133955964,17.15369073058308,27.805374118030777,29.148864673084383,0.5235758291129529,0.13,0.51,0.51,0.67,0.89,0.88,0.13,0.13,0.88,16.075000000000003,16.405,1.06,87.50055427251733,72.20197368421053,7.725632971635256,88.80502720348206,24.388324831331246,2.8125742430827176,3.0196413678065053,24.723631950573697,17.849791962740785,82.83585172006997,4.437419106317411,4.519282860841493,12.658955922118253,0.085463632176642,0.0783702194905643,63.78024197648432,1771.694754180317,68.0,16.0,0.6635342542377144,0.0359995658541036
0.0,0.0,0.57,0.69,0.59,0.0532617383025321,0.0547956986873132,0.4149775779754051,0.1243783358076467,0.0102091680387522,0.0125378754511998,0.4024363531689548,0.0112589900728334,0.2620000005722063,0.2620000006226305,0.2620002232459314,0.2620000056301628,0.0156028368794326,0.0106481481481481,0.681059109474857,0.2357700315008125,2148.0,64.43307495344506,24.66582491582492,1739.0,69.62200977573318,23.5940797940798,4027.0,83.13433325055873,3.1121693121693124,7914.0,72.39647265991232,17.124024674024675,26.808017423433828,29.148864673084383,0.5417599734925654,0.14,0.51,0.51,0.68,0.89,0.89,0.14,0.14,0.88,13.895,14.28,1.045,88.07123556581986,72.08940191387559,7.808633162002665,88.86126224156692,24.01028879381274,2.858177603940316,2.9518015012510426,24.55599293909974,17.65685251394977,83.00729990708744,4.404275808936826,4.539537422398007,-5.111292267527176,0.0913493380323776,0.0783702194905643,53.6896873363736,1705.7942864887204,60.0,22.0,0.6700838495271639,0.0314748898865705
0.03,0.0,0.62,0.73,0.65,0.0610946120597607,0.0668682977094278,0.4334766128021475,0.1491475251865661,0.0130474368457131,0.0139208245157641,0.3714929170178812,0.0132705230946901,0.2620000008532978,0.2620000010989512,0.2620002714708629,0.2620000090229014,0.0351814962372731,0.0297716150081566,0.6812696506006419,0.2487409206153572,1857.0,64.97153742595584,19.18958333333333,1960.0,71.90170918367347,20.186818181818182,4012.0,83.942713110668,3.328769401330377,7829.0,73.60531990676577,14.23505697216063,26.125353208645947,29.148864673084383,0.55453703153511,0.26,0.58,0.56,0.68,0.89,0.88,0.29,0.24,0.88,10.615,12.09,1.0550000000000002,88.88095842956119,74.36403110047847,8.01793260993718,89.59108813928182,20.377793319071912,2.960328842532232,2.988031693077565,21.351610767872906,15.399887392104356,84.27869255644049,4.470258089368259,4.655431048515658,-8.221207445533253,0.0957227396390395,0.0783702194905643,93.67312792889528,1767.2173640874391,66.0,17.0,0.6500258065096837,0.0530060024490911
0.01,0.0,0.56,0.69,0.59,0.0650132179694204,0.0539071107850369,0.4182189596130802,0.1287428480685542,0.0103083025482952,0.0103850316419125,0.4309932688433894,0.0106775706211556,0.2620000010163829,0.26200000059315,0.2620002309896251,0.262000006155105,0.0335436698717948,0.0280510018214936,0.6837405352106225,0.2484450689679703,1978.0,65.5562032355915,22.296148148148152,2430.0,63.63216255144033,25.614444444444445,3822.0,84.71127289377289,3.058238636363636,8230.0,71.29987956026825,16.989610409652077,26.951729324276226,29.148864673084383,0.5391042288522692,0.14,0.51,0.51,0.66,0.89,0.89,0.15,0.13,0.88,12.14,14.07,1.05,88.00691685912241,71.94276315789475,8.07420521606701,89.03831338411315,23.81436564094125,2.8295089091699257,2.96024186822352,24.99395410414828,17.725364414259428,82.99599780037677,4.367773497688752,4.621318664486819,-25.721234029083632,0.0904656454952014,0.0783702194905643,55.40263319102081,2099.579257748904,65.0,25.0,0.7557504562272055,0.0263874931067958
0.0,0.0,0.58,0.71,0.6,0.0990615811467205,0.0311308711670993,0.4504132602260146,0.1259470498399265,0.0129831065977106,0.0116511481685035,0.5041664975872524,0.0124194947806701,0.2620000031274032,0.2620000000837814,0.2620003255646212,0.26200000581546,0.0191919191919191,0.0195776255707762,0.6851421968374184,0.2413039138667046,2175.0,69.240091954023,19.424069478908187,1412.0,64.05422096317281,22.940138408304502,3956.0,84.90699823053589,3.042580287929125,7543.0,72.73377038257723,15.135596058380605,23.823362084848945,29.148864673084383,0.599527928502992,0.17,0.53,0.52,0.68,0.89,0.89,0.18,0.16,0.88,12.245,13.345,1.05,88.42036951501156,72.60776315789474,7.982914525033315,89.49863982589771,22.22877653447425,2.770223091409532,2.9575145954962467,23.48214474845543,16.68033534289746,83.508924166268,4.330084745762712,4.570217403979697,-16.58815420644811,0.1129254587941158,0.0783702194905643,26.21312583057397,1738.6461147927816,62.0,18.0,0.6403236605736787,0.0150767459850207
0.0,0.0,0.59,0.71,0.62,0.0825076064216038,0.0443387843941648,0.4578942500259528,0.1479073807786279,0.0113354292493554,0.0128142242821857,0.4195421374707641,0.0115121606535047,0.2620000019382745,0.2620000003222709,0.262000353141925,0.2620000088279415,0.0170138888888888,0.0197222222222222,0.6810882795443489,0.2392747968851533,2216.0,65.83423059566788,21.38324661810614,1911.0,70.28577708006279,22.36175,3999.0,84.36565641410351,3.07829457364341,8126.0,73.49522136327806,15.607763730583184,25.27391366993693,29.148864673084383,0.5708417665577665,0.2,0.54,0.54,0.68,0.89,0.88,0.2,0.19,0.88,12.6,13.544999999999998,1.0550000000000002,88.70623556581987,73.83418660287082,7.823634113839711,89.709042437432,22.04421178212933,2.8179994205417938,2.989132610508757,23.09144748455428,16.508269318992124,84.08315486870757,4.389148690292759,4.543588714963421,39.57496495630923,0.1016144800858375,0.0783702194905643,130.8974647229969,1849.623146776503,64.0,20.0,0.6785217619619343,0.0707698024600974
0.02,0.0,0.57,0.7,0.6,0.0616463681976168,0.0295987219096152,0.4169470591219827,0.0913422058452298,0.0123021128374711,0.010894270238917,0.4401030972364148,0.0115568140249886,0.2620000008753402,0.2620000000660443,0.2620002279178262,0.2620000025322581,0.0132575757575757,0.0111111111111111,0.6818311734325122,0.235399953433733,1956.0,66.8568481595092,21.73973214285714,1435.0,63.50358536585365,24.57826923076924,4088.0,83.09729085127202,2.9913043478260875,7479.0,71.15257479221162,16.436435240484155,25.57268368256369,29.148864673084383,0.565074407466835,0.14,0.51,0.51,0.67,0.89,0.89,0.14,0.13,0.88,14.465,15.55,1.0550000000000002,87.9775519630485,71.9338995215311,7.984094802969732,89.03803046789989,23.798745269047224,2.782855280312907,2.971301084236865,24.659924977934686,17.611350534304705,82.98316065082649,4.375381355932203,4.579417055839834,21.06785541877889,0.0994888338449397,0.0783702194905643,39.61908894401535,1691.2276909813872,61.0,20.0,0.6362103074600495,0.0234262300429962
