fraction_disordered,has_clash,ipTM,pTM,ranking_confidence,pdockq_AH,pdockq_AL,pdockq_HL,pdockq,pdockq2_AH,pdockq2_AL,pdockq2_HL,pdockq2,LIS_AH,LIS_AL,LIS_HL,avg_LIS,contacts_AH,interface_plddt_AH,interface_pae_AH,contacts_AL,interface_plddt_AL,interface_pae_AL,contacts_HL,interface_plddt_HL,interface_pae_HL,total_contacts,avg_interface_plddt,avg_interface_pae,chain_plddt_A,chain_pae_A,chain_plddt_H,chain_pae_H,chain_plddt_L,chain_pae_L,chain_pair_pae_AH,chain_pair_pae_AL,chain_pair_pae_HL,avg_model_plddt,avg_internal_pae,avg_pair_pae,model_avg_RMSD,query_avg_RMSD,scaled_RMSD_ratio,scaled_model_RMSD,scaled_query_RMSD,iptm_A,iptm_H,iptm_L,ptm_A,ptm_H,ptm_L,chain_pair_iptm_AH,chain_pair_iptm_AL,chain_pair_iptm_HL,chain_pair_pae_min_AH,chain_pair_pae_min_AL,chain_pair_pae_min_HL,del_G_B,plddt_H3,plddt_L3
0.0,0.0,0.9,0.92,0.91,0.174413466297815,0.2982111702220655,0.4954166860676639,0.6205937660820056,0.8879323762062209,0.1508515020478654,0.8844986407892248,0.3313562448663951,0.6285579585790628,0.6350027005349694,0.7388470101504019,0.6674692230881448,1695.0,92.60805899705014,3.784280303030303,2754.0,87.07208424110385,4.781176470588235,3429.0,95.94615048118985,1.971794871794872,7878.0,91.87543123978128,3.512417215137804,92.1559587020649,2.985220513971496,95.40288356909684,2.251340996168582,94.37348300970874,2.20709751366602,5.038592294935578,4.79467498953829,3.360751657480629,93.97744176029016,2.4812196746020327,4.398006313984832,10.145193152869744,17.37456417074038,0.7457390409008241,0.4124448297527586,0.1931170258069905,0.87,0.89,0.89,0.91,0.91,0.9,0.87,0.87,0.91,1.14,1.13,0.92,-21.373781648303748,97.53428571428572,97.62625
0.0,0.0,0.91,0.92,0.91,0.1752174325404206,0.2575554456137991,0.4974560709748934,0.6163726903084209,0.8869456894480858,0.6068397965553222,0.8858544228557341,0.7853358930410439,0.6307844379373844,0.6403285421665403,0.7462773650210803,0.6724634483750016,1784.0,91.4628615470852,4.632211538461539,2453.0,89.83343456991439,4.9246753246753245,3366.0,96.37533719548426,1.906725329981144,7603.0,92.5572111041613,3.821204064372669,92.23242871189774,2.992127707328022,95.51508161044612,2.1979074565281462,94.73481796116504,2.14366954681714,4.995267253476209,4.749068907797461,3.258299384934899,94.16077609450298,2.4445682368911026,4.33421184873619,9.978904465984389,17.37456417074038,0.7519553155444434,0.4204773105758732,0.1931170258069905,0.87,0.9,0.9,0.91,0.92,0.91,0.87,0.87,0.92,1.125,1.11,0.9,-59.2408542159958,97.45285714285714,97.785
0.0,0.0,0.91,0.92,0.91,0.1765261734603822,0.249911881766682,0.4987992613353433,0.6151698231513881,0.8846538246545751,0.8278903763747691,0.8928934886563241,0.8629322602587636,0.6323898253444604,0.6358384317837659,0.7421741398939714,0.6701341323407325,1752.0,92.88196061643836,4.834963768115943,2461.0,91.41283827712311,4.938574660633484,3400.0,96.19142205882352,1.865904365904366,7613.0,93.49540698412834,3.8798142648845975,92.31488692232055,3.0048423297048594,95.64027203482046,2.179966106690245,94.42148058252428,2.2316522659143008,4.99078007398903,4.839995117868601,3.315819953670421,94.12554651322176,2.4721535674364685,4.382198381842684,10.257901057378692,17.37456417074038,0.7415265771901495,0.407100660188692,0.1931170258069905,0.87,0.89,0.89,0.91,0.92,0.9,0.87,0.87,0.92,1.135,1.115,0.895,-26.006809595473555,97.73,97.875
0.0,0.0,0.9,0.92,0.9,0.1886454169140212,0.2334864199223646,0.480846105037848,0.6029908680657905,0.849876938478528,0.840598849091296,0.8500122514799608,0.8373339524983098,0.6149570271499738,0.6238085114708756,0.7313510674671097,0.656705535362653,1784.0,88.17204596412556,4.6692307692307695,2313.0,89.71950281020321,4.9123636363636365,3298.0,95.21289417828989,2.078974358974359,7395.0,91.03481431753956,3.886856254856255,91.70185840707964,3.0682751655257547,94.93563656147984,2.34165929855585,94.18654126213592,2.250044083935814,5.201215078453884,4.946191937508718,3.460024762361211,93.60801207689848,2.553326182672473,4.535810592774605,9.972812163368594,17.37456417074038,0.752183060873798,0.4207749677436228,0.1931170258069905,0.86,0.88,0.88,0.9,0.91,0.9,0.86,0.86,0.91,1.245,1.205,0.975,19.554845389125266,96.75,96.69
0.0,0.0,0.9,0.92,0.9,0.1544216236872093,0.2695941471511149,0.4756408973684953,0.6069246085281861,0.8631496917374917,0.167873041152516,0.857073867480153,0.4218934810616357,0.6123129316486281,0.6229731721776686,0.7307782779470725,0.6553547939244564,1697.0,90.4589717147908,3.919202898550725,2653.0,87.49640595552205,4.952727272727272,3400.0,94.9084676470588,2.039097744360902,7750.0,90.95461510579057,3.6370093052129664,91.60083579154376,3.098788014813153,95.03262241566922,2.333517536103743,94.21452669902912,2.2475224828072653,5.253418803418803,4.961316083135723,3.454676891125489,93.61599496874736,2.5599426779080536,4.5564705925600055,10.077543752542436,17.37456417074038,0.7482678731614517,0.4156912352340876,0.1931170258069905,0.86,0.88,0.88,0.9,0.91,0.9,0.86,0.86,0.91,1.245,1.21,0.965,-18.59273994674095,97.04,96.97125
0.0,0.0,0.89,0.91,0.9,0.1673585235947418,0.2330652069399428,0.5067333607365837,0.612602620356879,0.857930003481626,0.5203248650964524,0.8600948923207018,0.7418532034577153,0.6052051305798462,0.6163153815782679,0.726041882913298,0.6491874650238041,1775.0,91.265,3.212055335968379,2364.0,89.72994712351947,5.212121212121212,3397.0,95.4605107447748,2.07280701754386,7536.0,92.15181928943144,3.4989945218778167,91.49499508357916,3.172713500168331,94.97970620239391,2.372178013557324,94.08095873786408,2.289076000705343,5.354471233575711,5.0735806946575535,3.518511861969806,93.51855334127906,2.611322504810333,4.648854596734357,9.964474276267351,17.37456417074038,0.7524947497068053,0.4211827277765215,0.1931170258069905,0.85,0.88,0.88,0.9,0.91,0.9,0.85,0.86,0.9,1.265,1.245,0.98,-24.253039783284866,97.03571428571428,96.9425
0.0,0.0,0.9,0.92,0.9,0.164386171398713,0.2542442088990873,0.4865965501584754,0.6129886423462462,0.8614097184538908,0.8287744409025694,0.8623461566362005,0.8461630846371839,0.6169888047767278,0.6296346324380149,0.7331087068854952,0.6599107147000793,1695.0,90.99746312684368,2.2430434782608693,2284.0,91.41098073555166,3.1890666666666667,3337.0,95.5151273599041,2.05198973042362,7316.0,92.64119040743314,2.494699958450385,91.80249754178958,2.937678150600381,94.97742110990208,2.319672855879752,94.20248786407768,2.2236025392347027,5.143334609006252,4.850013948946854,3.432710280373832,93.6608021719231,2.4936511819049456,4.47535294610898,10.040339546556892,17.37456417074038,0.749658681096039,0.4174890811278702,0.1931170258069905,0.86,0.89,0.89,0.91,0.91,0.9,0.86,0.86,0.91,1.215,1.1749999999999998,0.955,-23.924520710936804,97.1,96.96625
0.0,0.0,0.9,0.92,0.9,0.1806396012997464,0.2369528163936097,0.4754458484877789,0.6034694044625232,0.8666644178008841,0.7927431075810345,0.8598081428148205,0.8363729525845197,0.6158080534399342,0.6270886523779378,0.7320404082449914,0.6583123713542878,1750.0,91.49720285714284,2.308488612836439,2268.0,91.07282848324516,3.9,3403.0,95.1381369379959,2.049030644152595,7421.0,92.56938942612796,2.752506418996344,91.73558505408064,2.960588037257322,95.04898803046792,2.31078691423519,94.10223300970874,2.2431493563745373,5.168554662584514,4.898699260705816,3.444616183401231,93.62893536475242,2.504841435955683,4.5039567022305205,10.29800317425984,17.37456417074038,0.7400280971043062,0.4052184977528152,0.1931170258069905,0.86,0.88,0.89,0.9,0.91,0.9,0.86,0.86,0.91,1.235,1.225,0.97,-21.02995246266528,97.04,96.8825
0.0,0.0,0.9,0.92,0.91,0.1670123275211551,0.2390861329696497,0.4840144047275442,0.6038107913403646,0.8668673586560003,0.5836086676571498,0.863596499985617,0.7651469531210527,0.6266701982409594,0.6287443081058712,0.7366602711316174,0.6640249258261494,1709.0,91.27649795201872,3.271428571428572,2446.0,89.33218111201961,4.9150392817059485,3365.0,95.51531203566122,2.008612440191388,7520.0,92.04133036656653,3.398360097775303,91.90406096361848,3.0124733475479744,95.20467899891187,2.256926024167404,93.88723300970874,2.3047346147064007,5.067849853297615,4.932591714325568,3.4319035066698618,93.66532432407968,2.52471132880726,4.477448358097681,10.214116857186683,17.37456417074038,0.7431628697637197,0.4091671955278571,0.1931170258069905,0.86,0.89,0.89,0.9,0.91,0.9,0.87,0.86,0.91,1.225,1.1800000000000002,0.95,0.3754769509719153,97.08285714285714,96.8
0.0,0.0,0.9,0.92,0.9,0.1674464426290563,0.2520845379691121,0.4909081301135193,0.6140904262127003,0.8655009614006494,0.8184635618130033,0.8614947955158925,0.8468487542428393,0.6154632112353717,0.6242243220305805,0.7330502030071946,0.6575792454243823,1691.0,91.83218805440568,2.306625258799172,2239.0,91.31905091558733,3.881625,3349.0,95.27896685577784,2.039973701512164,7279.0,92.81006860859029,2.7427413201037787,91.63791543756146,3.021277073280215,95.03504896626768,2.298909519599175,94.10413834951456,2.239693175806736,5.190996938384999,4.93237201841261,3.4319514338205925,93.5923675844479,2.519959922895375,4.518440130206067,10.05177665400911,17.37456417074038,0.7492311246791511,0.4169354532145229,0.1931170258069905,0.86,0.88,0.88,0.9,0.91,0.9,0.86,0.86,0.91,1.24,1.1949999999999998,0.965,-26.99492418099817,97.12714285714286,96.90375
0.0,0.0,0.9,0.92,0.91,0.2008976596864195,0.2563636605914499,0.506030455895004,0.622108403402796,0.8647606213074399,0.8458633115524705,0.8741163878132888,0.8535371034635243,0.6220151724567968,0.6319142329767591,0.7361101581586149,0.6633465211973902,1799.0,91.92105336297942,2.266086956521739,2261.0,91.70365988500664,3.7943181818181824,3529.0,95.27720034003968,1.9818070818070816,7589.0,92.9673045293419,2.680737406715668,91.89553588987218,2.8921501514981487,95.12502720348203,2.269952844090775,94.17904126213593,2.216099453359196,5.087871539737211,4.822321802203933,3.3963215911814046,93.73320145183004,2.45940081631604,4.435504977707517,10.060204085138029,17.37456417074038,0.7489160807000538,0.4165280492195078,0.1931170258069905,0.86,0.89,0.89,0.91,0.91,0.9,0.86,0.86,0.91,1.225,1.1749999999999998,0.95,-18.977639943927784,97.21857142857142,96.985
0.0,0.0,0.9,0.92,0.91,0.1828246888862996,0.2867778290641987,0.4839132439931458,0.6126522905555951,0.5356507296010121,0.1505523405152737,0.8676183193743358,0.3269863651328654,0.6329658022508671,0.6354409996214695,0.7435811258311658,0.6706626425678341,2176.0,87.7951034007353,4.987857142857143,2856.0,86.34182598039216,4.594507575757575,3363.0,95.21501189414212,1.9773427471116816,8395.0,89.78398042508987,3.8532358219088,91.96332350049164,2.926024015262036,95.21882480957564,2.2049366342469794,93.89643203883496,2.260968083230471,4.960234085980355,4.816271446505788,3.3505511622334048,93.69286011630076,2.463976244246496,4.375685564906516,10.621518576033564,17.37456417074038,0.7279508174872289,0.3903998765928723,0.1931170258069905,0.87,0.89,0.89,0.91,0.92,0.91,0.87,0.87,0.92,1.165,1.175,0.915,-6.6968788379479065,96.87571428571428,97.06375
0.0,0.0,0.9,0.92,0.91,0.1796353085059622,0.2545958256612524,0.4925537121879478,0.6156134810559727,0.8654410675679446,0.6447063193894481,0.8666747228067547,0.8136287650018182,0.6169315893038149,0.6281833386717361,0.7409193119146216,0.6620114132967242,1659.0,92.05003918022906,2.3306418219461698,2174.0,91.69514719411224,3.8384164222873904,3426.0,95.34476795096325,1.977784577723378,7259.0,93.02998477510152,2.7156142739856457,91.65144542772862,3.006009426551453,95.16967355821546,2.2566018272914823,94.37110436893204,2.167166284605889,5.164472509248629,4.876496024550146,3.334367761003276,93.73074111829204,2.476592512816275,4.458445431600683,10.225299334362482,17.37456417074038,0.7427449408924701,0.408638253005071,0.1931170258069905,0.86,0.89,0.89,0.9,0.91,0.91,0.86,0.86,0.91,1.235,1.1800000000000002,0.935,-24.65276828329695,97.14,97.1225
0.0,0.0,0.9,0.92,0.91,0.1789494728891737,0.268777319068359,0.4954740627681271,0.6152024667404407,0.7981214288230462,0.4300870437951435,0.8793184780967785,0.5327668607375273,0.6215209962701795,0.6295597343981456,0.7403043687748239,0.6637950331477163,1967.0,89.34413573970514,4.677160493827161,2613.0,88.38824148488328,4.876593521421107,3373.0,96.23230062259118,1.975545571245186,7953.0,91.3215592823932,3.8430998621644847,92.08986234021631,3.024699809224554,95.40171926006528,2.251245210727969,94.6205703883495,2.19724916240522,5.111229110855977,4.877186497419445,3.338034188034188,94.03738399621038,2.491064727452581,4.442149932103203,10.223330237652377,17.37456417074038,0.742818532086241,0.4087313360018065,0.1931170258069905,0.87,0.89,0.89,0.9,0.91,0.9,0.87,0.87,0.91,1.19,1.16,0.925,-25.070786003308285,97.47,97.5875
0.0,0.0,0.91,0.92,0.91,0.1753302539841391,0.262780395801717,0.4900823403166235,0.6152912188912782,0.883626298472982,0.8624222434143508,0.8835790071571197,0.8785814929535984,0.6287502227022419,0.6313567897950392,0.7382805399407114,0.6661291841459975,1780.0,92.35027528089888,4.541833333333334,2437.0,90.8803036520312,4.731808278867102,3336.0,96.40484712230216,1.8978070175438595,7553.0,93.2118086850774,3.723816209914765,92.40078662733532,2.934519133655033,95.5217845484222,2.228249336870027,94.39031553398058,2.2610209839534474,5.020901900752648,4.885398939880039,3.3803298985541974,94.10429556991272,2.474596484826169,4.428876913062295,10.24735409209355,17.37456417074038,0.7419207158850979,0.4075973531488041,0.1931170258069905,0.87,0.89,0.89,0.91,0.91,0.9,0.87,0.87,0.92,1.17,1.135,0.91,-26.143116653268063,97.53857142857142,97.74625
0.0,0.0,0.91,0.92,0.91,0.1776635155554205,0.2870671622336261,0.5020938344221361,0.6275004310841389,0.8890146625904424,0.8369751914787977,0.8943285829114537,0.8700306698707783,0.6318172451350828,0.6371533355541561,0.7411673295421565,0.6700459700771318,1740.0,93.27117241379308,2.236507936507937,2356.0,92.79660441426144,3.071774193548387,3436.0,96.39914580908032,1.917444717444717,7532.0,94.15564087904497,2.4085756158336804,92.3589872173058,2.885652564246437,95.55745375408053,2.223570586501621,94.48650485436892,2.2371451243166987,4.975130756474041,4.792966243548611,3.3476835210480065,94.13431527525177,2.4487894250215856,4.371926840356887,10.25073419839156,17.37456417074038,0.7417944003032185,0.4074380960297719,0.1931170258069905,0.87,0.89,0.9,0.91,0.92,0.91,0.87,0.87,0.92,1.15,1.11,0.925,-24.668777702733337,97.76142857142858,97.70625
0.0,0.0,0.91,0.92,0.91,0.1945002430494412,0.3130302641749781,0.4950332773963546,0.6250651694930343,0.8195561191779924,0.1373074250580064,0.8730393407956634,0.3720274728555776,0.6366742931573914,0.6444140054670413,0.7447122506093674,0.6752668497446,2040.0,89.7351887254902,4.200154320987654,2828.0,87.53679455445544,4.220021645021645,3490.0,95.97000859598856,1.9032818532818527,8358.0,91.08066395864472,3.4411526064303843,92.4806588003933,2.8468634272247786,95.47235038084874,2.2232169171824343,94.71644417475729,2.1435372950096983,4.8527554535017225,4.6208641372576365,3.2799464813483508,94.22315111866644,2.4045392131389707,4.25118869070257,10.140170563598051,17.37456417074038,0.745926784745299,0.4126848550450541,0.1931170258069905,0.88,0.9,0.9,0.91,0.92,0.91,0.88,0.88,0.92,1.12,1.12,0.905,-3.806216881301907,97.24428571428572,97.6275
0.0,0.0,0.91,0.92,0.91,0.1880707376926453,0.2611067113733877,0.4983959079666661,0.619917562610253,0.8899607151538752,0.8303263536770108,0.8901461339660935,0.8695756899153038,0.633450913063711,0.6409168048356543,0.7427909397897923,0.6723862192297192,1758.0,92.91617463026166,2.184679089026915,2259.0,92.34766489597168,3.048115942028986,3425.0,96.31812700729924,1.916635397123202,7442.0,93.86065551117753,2.383143476059701,92.40390363815142,2.8537032880709234,95.43149075081612,2.2614795166519306,94.70428398058252,2.172447540116382,4.978967342773313,4.701879620588646,3.3357017333652847,94.17989278985004,2.4292101149464123,4.338849565575748,10.69926985235234,17.37456417074038,0.725052443606812,0.3869339493330601,0.1931170258069905,0.88,0.9,0.9,0.91,0.91,0.91,0.87,0.88,0.92,1.13,1.12,0.91,-23.40103248325522,97.7414285714286,97.6425
0.0,0.0,0.53,0.66,0.55,0.0680437092532181,0.0556378048131926,0.3810390748539535,0.4037265235561134,0.0100749320731821,0.0105965336317204,0.7121310641026761,0.0106020616554266,0.0197623828647924,0.0233141447368421,0.6983712591135172,0.2471492622383839,1735.0,73.37851008645534,26.536,2296.0,66.2227831010453,24.71466346153846,3171.0,89.84431251970987,2.414609421586166,7202.0,76.48186856907017,17.888424294374875,80.81857423795478,3.9009314330602622,90.4380413492927,2.507876510462717,88.43881067961163,2.4132428143184623,24.17099438703916,23.49870972241596,3.857296908698778,86.56514208895305,2.940683585947147,17.1756670060513,11.970482281825884,17.37456417074038,0.6781159701053918,0.3352007983617903,0.1931170258069905,0.16,0.53,0.53,0.86,0.9,0.89,0.16,0.16,0.9,16.88,14.36,1.035,31.21740188438423,91.01571428571428,81.86125
0.0,0.0,0.5,0.64,0.53,0.0757282641677278,0.0898930152810243,0.4137166765284217,0.4926534566852668,0.0097787831657047,0.0100441829165609,0.7217821532133333,0.0099329175883286,0.0,0.0,0.6938610113240208,0.2312870037746736,1132.0,74.26564045936396,28.215972222222224,1545.0,73.56886084142394,28.033913043478258,3058.0,90.07818999345976,2.4665,5735.0,79.30423043141589,19.57212842190016,81.18875122910521,3.785618897991247,90.35276387377584,2.519805481874448,88.33617718446602,2.4657908658085,26.101320321469576,25.94675338261961,3.91619937694704,86.6258974291157,2.923738415224731,18.654757693678743,54.47871346454109,17.37456417074038,0.0923221462493679,0.0237650385022697,0.1931170258069905,0.13,0.51,0.51,0.87,0.9,0.89,0.13,0.12,0.89,19.205,18.66,1.065,-9.57183239012818,90.8742857142857,81.17125
0.0,0.0,0.53,0.66,0.55,0.0433707365637651,0.0467107648849102,0.3666163514118143,0.3935391209753351,0.0101655791293306,0.010686008300293,0.7326000420116624,0.0107841452895068,0.014057239057239,0.015736040609137,0.6976563220928824,0.2424832005864194,1289.0,70.76443366951125,26.126915113871632,1623.0,68.54805914972273,24.76548295454546,3088.0,90.10642163212437,2.401093951093951,6000.0,76.47297148378611,17.764497339837014,81.18946902654868,3.777135001683313,90.25384113166486,2.595534924845269,88.62547330097085,2.434209134191501,24.00922311519326,23.63069117031664,3.982558511063184,86.6895944863948,2.9356263535733613,17.20749093219103,61.70947528625008,17.37456417074038,0.0734501867614695,0.0186196495349666,0.1931170258069905,0.16,0.53,0.52,0.87,0.9,0.89,0.16,0.15,0.89,16.68,15.265,1.05,34.01571286150727,90.90999999999998,81.97749999999999
0.0,0.0,0.53,0.66,0.56,0.0567328960003116,0.0641087008925981,0.4003981955674734,0.4313338313327479,0.0100998745810543,0.0104014713875574,0.7066105472475946,0.0101246318165916,0.018024132730015,0.0213218390804597,0.6971502167177888,0.2454987295094212,1662.0,73.18920878459687,26.547619047619047,2464.0,65.6393344155844,24.806490384615383,3192.0,88.7611215538847,2.514039262343843,7318.0,75.86322158468867,17.956049564859423,81.13354965585053,3.805588598361576,90.3457671381937,2.488306808134394,88.32188106796116,2.411038617527773,24.101868860824084,23.471198911982142,3.8769390526399854,86.60039928733512,2.9016446746745808,17.150002275148736,12.09324811531886,17.37456417074038,0.6736455529535493,0.3306686853416536,0.1931170258069905,0.16,0.53,0.53,0.87,0.9,0.89,0.16,0.16,0.89,17.240000000000002,14.7,1.04,-4.493489397141502,90.49,80.45625
0.0,0.0,0.51,0.65,0.54,0.0503010766660295,0.1851183132746614,0.3976750894713702,0.5401957992545249,0.0098681552950731,0.0101222208864886,0.7124990518193711,0.0101027139271115,0.0,0.0,0.6947114568514801,0.23157048561716,960.0,74.2389375,27.98703703703704,2129.0,74.80122357914513,27.664000000000005,3248.0,88.12831896551724,2.477834757834758,6337.0,79.05616001488745,19.3762905982906,81.34612586037365,3.713376725395578,90.26418933623503,2.52000442086649,88.00654126213594,2.4538353024158,25.84011991325424,25.54531315385688,3.904129722821312,86.53895215291487,2.895738816225956,18.42985426331081,52.95056382178041,17.37456417074038,0.0972024139119992,0.0251215901562549,0.1931170258069905,0.14,0.51,0.51,0.87,0.9,0.89,0.14,0.13,0.89,19.015,17.71,1.05,7.323684444063588,90.44571428571427,80.505
0.07,0.0,0.56,0.69,0.62,0.0198337656659867,0.0268590864202806,0.4500020993093595,0.0315487631545328,0.0105257553878251,0.0126416039472857,0.4845060868705686,0.0112699393784209,0.0172680412371133,0.0173295454545454,0.6727236093389515,0.2357737320102034,775.0,59.89719999999999,21.78619047619048,1057.0,63.481991485335854,20.19083333333333,3697.0,86.0578103868001,3.0542081949058693,5529.0,69.81233395737864,15.010410668143228,78.52173363949484,6.591888555810263,89.53695887445886,2.9583107819398946,89.3017122473246,2.6582613295715043,23.880601586428966,23.8433487640842,4.252077279509935,85.78680158709277,4.06948688910722,17.325342543341034,39.51474679824535,35.51753300199367,0.4468775084586268,0.0442257075424176,0.0541707686587127,0.15,0.51,0.51,0.72,0.88,0.88,0.15,0.14,0.88,14.03,13.495,1.08,0.7765360539028165,82.78285714285714,79.62
0.05,0.0,0.53,0.67,0.58,0.0609490040501178,0.0223219960179296,0.4469778913563382,0.0753876958820385,0.0095634604366595,0.0106211646193588,0.430233325509409,0.0096311282048034,0.0,0.0,0.6790767843534643,0.2263589281178214,2083.0,69.91115458473355,29.30951612903226,1099.0,63.78552320291173,27.758203125,3854.0,84.95780098598858,3.0343023255813955,7036.0,72.88482625787795,20.03400719320455,76.91600459242251,6.660139305237171,89.09638528138528,2.9325808289417465,88.91131985731272,2.550423205783812,27.702124401162337,27.45441959996506,4.186711694023405,84.9745699103735,4.0477144466542425,19.781085231716933,45.20333421957216,35.51753300199367,0.3817118099112583,0.0341512066843482,0.0541707686587127,0.08,0.49,0.48,0.71,0.89,0.89,0.09,0.08,0.89,19.99,18.77,1.065,104.2373764628756,81.53,77.78625
0.06,0.0,0.57,0.69,0.62,0.0303560934233249,0.0348517646108002,0.4563600058665816,0.0615418353014296,0.0102844768633841,0.0118278508939933,0.4526222571452054,0.0108024099752378,0.0184811827956989,0.0165364583333333,0.6715136831653831,0.2355104414314718,1140.0,62.76076315789474,22.26359649122807,1067.0,67.8710496719775,22.94333333333333,4113.0,84.92844638949673,3.1543152454780365,6320.0,71.85341973978966,16.12041502334648,78.12742824339838,6.667228002116029,89.46731601731602,2.978372026776813,88.98348394768135,2.6509962969493914,23.98764627346265,24.14465018778933,4.295315322390638,85.52607606946526,4.098865441947411,17.47587059454754,31.54129725296213,35.51753300199367,0.5590869957246773,0.0677066513013862,0.0541707686587127,0.16,0.52,0.52,0.72,0.88,0.88,0.16,0.16,0.88,14.39,14.41,1.09,63.7580808634026,82.41285714285713,78.72500000000001
0.05,0.0,0.56,0.69,0.62,0.0281512491535863,0.0240184585671765,0.455616622047061,0.0423349624237829,0.0107001030352247,0.011816950828032,0.447290098523618,0.0109039314767994,0.0118055555555555,0.0120614035087719,0.6736288859339197,0.2324986149994157,1381.0,62.19944243301956,22.70230263157895,933.0,64.76523579849948,23.47867647058824,3925.0,85.06538471337579,3.129491341991342,6239.0,70.67668764829828,16.436823481386174,78.16363949483352,6.4780902839005465,89.40686147186148,2.9999715140293404,89.01524375743162,2.662299418092047,24.135596481583285,24.52404576818936,4.280464148276134,85.52858157470887,4.046787072007311,17.646702132682925,27.907312994848624,35.51753300199367,0.6182850298666821,0.0848933221931657,0.0541707686587127,0.15,0.52,0.51,0.72,0.88,0.88,0.15,0.15,0.88,14.68,15.105,1.085,81.3563720824601,82.18285714285716,79.44375
0.05,0.0,0.57,0.69,0.62,0.027312028115409,0.0312030900248861,0.4458358871579806,0.0514574160197324,0.0103192092445434,0.0115716320362988,0.4751367287543215,0.0108581918526288,0.0199186991869918,0.0162393162393162,0.6739491408857967,0.2367023854373683,1096.0,62.594785583941615,22.5225,1193.0,65.70917854149204,23.055042016806723,3785.0,85.63979392338177,3.102558139534884,6074.0,71.3145860162718,16.226700052113866,78.06264064293914,6.654390760007054,89.43459956709957,2.987800883065091,89.07058263971462,2.62727032269441,24.30178669598681,24.442344309546687,4.262911332757403,85.52260761658444,4.089820655255519,17.669014112763634,31.86019511142105,35.51753300199367,0.5541216441668776,0.0664476556511671,0.0541707686587127,0.15,0.52,0.51,0.71,0.88,0.88,0.15,0.15,0.88,14.5,14.265,1.08,2.3974075605754024,82.53571428571429,78.82125
0.06,0.0,0.56,0.69,0.61,0.0248090456266797,0.0369438422589779,0.4573159361832923,0.0520197459448991,0.0101313696830812,0.0112185612600172,0.4629957165156684,0.0110983054718575,0.0224137931034482,0.0180147058823529,0.6717772330538858,0.2374019106798956,942.0,59.7496974522293,23.93480392156863,1444.0,63.20921745152354,22.36523809523809,3997.0,84.74833124843633,3.0685636856368563,6383.0,69.23574871739639,16.456201900814527,76.86792192881744,6.962678539940046,89.16068181818181,3.000733513744481,88.87843043995242,2.6516751895609243,24.326443100604727,24.604266748187616,4.290010209691353,84.96901139565055,4.205029081081817,17.740240019494568,35.89517634782874,35.51753300199367,0.4947119666957721,0.0530971363000472,0.0541707686587127,0.13,0.51,0.51,0.7,0.88,0.89,0.13,0.13,0.88,13.735,13.845,1.08,56.19778217746739,81.78857142857143,79.29625
0.07,0.0,0.56,0.69,0.62,0.0328062889124919,0.0239456475653311,0.4619889149615948,0.0486748713596698,0.0111934028966327,0.0122286480563328,0.4637402435602419,0.0118101924584049,0.017227564102564,0.0160130718954248,0.6727523427643045,0.2353309929207644,1397.0,63.97618826055834,20.73498452012384,1085.0,64.35086175115207,22.28529411764706,3901.0,85.52256985388361,3.0384778012684985,6383.0,71.28320662186468,15.352918813013131,77.3223880597015,6.924343149356374,89.38897186147186,2.983414043583535,88.79770511296077,2.6660818197848704,23.489707845755124,24.03087605904446,4.272579125107987,85.16968834471139,4.191279670908259,17.264387676635856,26.96206355866341,35.51753300199367,0.634411931647694,0.0904025781072752,0.0541707686587127,0.15,0.52,0.51,0.71,0.88,0.88,0.15,0.15,0.88,12.96,14.21,1.09,115.26667837549168,83.22428571428573,79.43
0.07,0.0,0.58,0.7,0.64,0.0400168334004812,0.0188246323296553,0.4578337987171793,0.0458251778777584,0.0125502299323763,0.0136959615997924,0.4581299086415545,0.0129637623454583,0.0397675304878048,0.0380099302200751,0.6728101938577403,0.2501958848552068,1326.0,63.61338612368024,18.80161943319838,486.0,67.23441358024691,20.458181818181814,3942.0,85.28833967529174,3.130232558139535,5754.0,72.04537979307297,14.13001126983991,78.6239954075775,6.810104038088521,89.69483766233766,2.9959905996296823,89.10244946492271,2.6403897019925937,22.592028587135783,23.0863918246135,4.269194219743972,85.80709417827929,4.148828113236932,16.64920487716442,32.63250590214348,35.51753300199367,0.5422577312473333,0.0635371258794666,0.0541707686587127,0.18,0.54,0.53,0.72,0.88,0.88,0.19,0.17,0.88,11.07,12.465,1.065,0.408036268110493,83.1742857142857,79.27625
0.05,0.0,0.52,0.66,0.57,0.023726830211302,0.061025312581257,0.4301636559050933,0.083989744198015,0.0096375562008945,0.0095217770490199,0.407516344829097,0.0095345788834283,0.0,0.0,0.6751135794614262,0.2250378598204754,903.0,67.97919712070875,29.331875000000004,1991.0,73.6741888498242,30.51515151515152,3791.0,85.1321946715906,3.101662971175166,6685.0,75.5951935473745,20.98289649544223,76.59559127439725,6.589296420384411,89.34435064935064,2.975872382851445,88.91881093935791,2.557758772703227,28.897082384355617,29.253546161236788,4.247223749312809,84.95291762103527,4.0409758586463616,20.799284098301737,39.55847506038714,35.51753300199367,0.4463308054968096,0.0441322993117741,0.0541707686587127,0.07,0.48,0.47,0.71,0.89,0.89,0.07,0.07,0.88,21.725,23.85,1.07,16.035821725227038,81.5,77.73125
