total_contacts,chain_plddt_L,model_avg_RMSD,interface_plddt_HL,interface_pae_AH,mpdockq_AL,chain_pair_iptm_HL,contacts_HL,ranking_confidence,iptm_L,chain_plddt_A,chain_pair_pae_min_AH,chain_pair_pae_HL,interface_pae_AL,avg_internal_pae,iptm_H,ptm_A,ptm_H,interface_pae_HL,pdockq_AH,pdockq_HL,iptm_A,pdockq2_AL,scaled_query_RMSD,ipTM,chain_pair_pae_min_AL,chain_pair_iptm_AH,scaled_RMSD_ratio,pdockq,pdockq_AL,mpdockq_HL,avg_pair_pae,interface_plddt_AL,mpdockq,avg_LIS,query_avg_RMSD,avg_model_plddt,LIS_AH,scaled_model_RMSD,chain_pair_pae_min_HL,LIS_AL,pdockq2_HL,chain_plddt_H,pdockq2,LIS_HL,chain_pae_H,has_clash,chain_pae_A,avg_interface_plddt,avg_interface_pae,mpdockq_AH,chain_pae_L,pdockq2_AH,chain_pair_pae_AH,pTM,chain_pair_pae_AL,contacts_AL,interface_plddt_AH,ptm_L,del_G_B,chain_pair_iptm_AL,contacts_AH,fraction_disordered
8737.0,82.13262905162064,63.99552019384434,76.54019480519482,30.8732905982906,0.2620000017399211,0.82,4081.0,0.31,0.47,80.74975212224109,29.49,5.860697040498443,31.038590909090907,7.037464490431809,0.47,0.75,0.84,5.102529761904762,0.0722225822309709,0.3054680435742767,0.13,0.0092044490614966,0.0131891355674187,0.21,29.775,0.13,0.5689555576824054,0.4007391877042149,0.0792198781902202,0.2620000705020406,22.742788254709986,70.70313192103997,0.262000192311693,0.1888924555764422,73.5237620278249,81.78797915508416,0.0,0.0173357980596163,1.35,0.0,0.2833083541881637,82.48155629139073,0.0090184199656854,0.5666773667293268,3.99373949579832,0.0,13.87654500000778,68.45421928744469,22.33813708976209,0.2620000013570361,3.2421089754893315,0.0089575466975895,31.19043099647266,0.66,31.17723672715885,2077.0,58.11933113609926,0.85,85.68390196178638,0.13,2579.0,0.01
7354.0,83.21145258103242,78.59731126257937,76.85270466205665,30.49954233409611,0.2620000004534479,0.82,4483.0,0.31,0.48,80.87864629315223,29.54,5.673746105919003,30.70119047619048,6.795077361280288,0.48,0.77,0.85,4.533522458628841,0.0682145711453565,0.3567798230981187,0.13,0.009381931672679,0.0131891355674187,0.21,29.81,0.14,0.4666850109099382,0.4111054122998045,0.0493445155291596,0.2620001216116754,22.683290185954387,69.83752827140549,0.262000214351453,0.1900260013633478,73.5237620278249,82.48840308315353,0.0,0.0115603933535617,1.415,0.0,0.2549147442938611,83.37511037527594,0.0094754952960521,0.5700780040900435,3.724124649859944,0.0,13.446348132270458,70.78935504803913,21.911418422971806,0.262000001161062,3.2147593017104565,0.0095191288108755,31.146046075837745,0.68,31.23007837610641,1238.0,65.67783221065524,0.85,32.36666220888388,0.13,1633.0,0.01
7751.0,82.60753901560625,68.18418453724438,75.64590725353693,30.872419825072885,0.2620000001727469,0.83,4453.0,0.31,0.48,80.60013355970572,28.87,5.640478971962617,30.86428571428572,6.908229581884722,0.48,0.76,0.85,4.631898148148148,0.1099308576276323,0.3408597267261559,0.13,0.0094134212312869,0.0131891355674187,0.21,29.0,0.13,0.5376267334851053,0.3881976523976863,0.0371149810726096,0.2620001029045877,22.653264442896884,73.53062002275313,0.262000168731702,0.1924462859488845,73.5237620278249,81.99364288198406,0.0,0.0153028815545317,1.36,0.0,0.2766685455657433,82.77325607064019,0.0088673902516831,0.5773388578466536,3.8149089635854336,0.0,13.696625135621897,70.8746974619465,22.122867895835583,0.2620000040937961,3.2131546464468346,0.0086072773399281,31.16122538212817,0.67,31.15808897459987,879.0,63.4475651095494,0.85,788.7194722287234,0.13,2419.0,0.01
9739.0,82.45873949579833,65.90885892516545,75.87514802259886,30.875968436154952,0.262000001756162,0.82,4425.0,0.31,0.48,80.6356117713639,28.44,5.687172897196262,30.86644518272425,6.896070498292397,0.48,0.76,0.85,4.374061264822134,0.1140303453367126,0.3571455468211058,0.13,0.0090791013168441,0.0131891355674187,0.21,28.195,0.13,0.5544510898707257,0.4157490440534901,0.0794967331746614,0.2620001220775462,22.65404729053461,70.08633103448275,0.2620002250638367,0.1903145286532389,73.5237620278249,81.94028412363832,0.0,0.0163601166326613,1.3650000000000002,0.0,0.2670742410209137,82.72650110375275,0.008938455066622,0.570943585959717,3.7743977591036417,0.0,13.682046851626136,69.49953623873624,22.038824961233782,0.2620000044994574,3.2317668841474165,0.008771589059433,31.14580210170488,0.67,31.12916687270269,2175.0,62.5371296591271,0.85,201.02325338353256,0.13,3139.0,0.01
8265.0,82.9795918367347,80.9873450194792,75.37625540141006,30.879891304347822,0.2620000010127789,0.82,4397.0,0.31,0.48,80.88201131861912,29.94,5.726109813084112,30.89211822660099,6.854234514760925,0.48,0.77,0.85,4.763920325939339,0.1748205918983871,0.3366876012236954,0.13,0.0092529957672546,0.0131891355674187,0.21,30.075000000000003,0.13,0.4518079398578425,0.4087559517024601,0.0649304262195878,0.2620000984737206,22.761276617566,70.39873067010309,0.2620002091361251,0.1901601594638241,73.5237620278249,82.29167125046011,0.0,0.0108954637801946,1.415,0.0,0.2509799327927458,83.0134105960265,0.0093531406298835,0.5704804783914725,3.8155182072829135,0.0,13.517790168599229,71.46596326160397,22.178643285629388,0.2620000137374884,3.229395168400635,0.0094342352567359,31.25836493239272,0.67,31.29935510722115,1552.0,68.6229037132988,0.85,101.52665282863416,0.13,2316.0,0.01
7580.0,82.50953181272507,65.05964716110377,76.27314421076957,30.72593548387097,0.2620000000665703,0.83,4327.0,0.31,0.48,80.67008375778154,29.205,5.697215732087227,30.87093821510297,6.889734875979602,0.48,0.76,0.85,4.798452611218569,0.0601263527906478,0.341439470810754,0.13,0.0093383015002801,0.0131891355674187,0.21,29.355,0.13,0.560848977499811,0.3777932682475216,0.0296468537735161,0.2620001035349253,22.660235084822745,70.3239175257732,0.2620001514055645,0.1915390593227477,73.5237620278249,82.06988289436312,0.0,0.0167827807112138,1.36,0.0,0.1924742377822105,83.03003311258277,0.0092775666030431,0.5746171779682432,3.84249299719888,0.0,13.648251041778549,70.31491033182105,22.13177543673084,0.2620000008153387,3.178460588961382,0.0093033555034744,31.131162551440333,0.67,31.15232697094068,1067.0,64.3476692589204,0.85,42.214452759789765,0.13,2186.0,0.01
8493.0,82.91740696278512,81.90738709262,77.58016393442624,30.74639037433156,0.2620000023268671,0.82,4392.0,0.31,0.48,80.77546010186757,29.405,5.5896728971962615,30.788225806451614,6.846667206986171,0.48,0.76,0.85,4.4550872093023255,0.1373577920384046,0.353721831079401,0.13,0.0095075154033233,0.0131891355674187,0.21,29.415,0.13,0.4462185962281,0.4488940945894129,0.0884362923624265,0.262000117782855,22.635853576373435,72.11158311345648,0.2620003202605527,0.1923291482167065,73.5237620278249,82.38014626952734,0.0,0.0106546606003321,1.3849999999999998,0.0,0.2326831786233533,83.44757174392936,0.0094829386462794,0.5769874446501198,3.6955742296918768,0.0,13.654002422125393,72.5963408866167,21.996567796695164,0.2620000072799932,3.190424969141245,0.009504036916645,31.17184413580248,0.67,31.146043696121573,1895.0,68.09727561196736,0.85,113.66126507205388,0.13,2206.0,0.01
8352.0,82.1311524609844,80.07174562820539,74.9308783937942,30.909803921568624,0.2620000014187256,0.82,4383.0,0.31,0.47,80.6582897566497,29.625,5.916510903426791,30.965853658536584,6.918061982203252,0.47,0.77,0.84,5.042949035131123,0.1200752778233022,0.3099479879802074,0.13,0.0092951797955099,0.0131891355674187,0.21,29.845,0.13,0.457445990607385,0.3948123426294632,0.0734177712645297,0.2620000740119241,22.801978549130897,69.03032715691951,0.2620001807753647,0.1874221533066168,73.5237620278249,81.71538066562785,0.0,0.0111432694506582,1.415,0.0,0.1815373975880464,82.35669977924945,0.0092737847568798,0.5622664599198505,4.008004201680673,0.0,13.488334804354228,68.68156078571218,22.30620220507878,0.2620000051409357,3.2578469405748547,0.0093382094397535,31.248743753674315,0.68,31.240680990291583,1727.0,62.08347680642284,0.85,230.9655997783869,0.13,2242.0,0.01
7214.0,82.18075630252102,65.60298825617332,74.38283133890269,30.710833333333333,0.2620000001793333,0.81,4429.0,0.31,0.47,80.87622750424448,29.12,6.04630062305296,30.884,6.995787932698051,0.47,0.76,0.84,5.219767441860465,0.032465958174933,0.3182344974841473,0.13,0.0093692223965608,0.0131891355674187,0.21,29.27,0.13,0.5567481336935647,0.3740969864177803,0.0374879795717294,0.2620000809207352,22.79324268778124,70.37778775510203,0.2620001456884394,0.1847889347073534,73.5237620278249,81.75328084213744,0.0,0.0165105040799754,1.455,0.0,0.1261376073578931,82.20285871964681,0.0093674024005052,0.5543668041220604,4.073585434173669,0.0,13.642573990794052,68.6219916210785,22.271533591731263,0.2620000001009115,3.271204373126433,0.0093781907296801,31.16257164902998,0.67,31.170855791260774,1225.0,61.105355769230776,0.84,55.3683442984414,0.13,1560.0,0.01
8156.0,82.57990396158463,76.87467182336523,74.66082253586303,31.011500701262268,0.2620000008271933,0.81,4322.0,0.31,0.47,80.85411884550085,30.12,6.042589563862928,30.971212121212123,6.955405310646671,0.47,0.77,0.84,5.196757852077002,0.068477319289641,0.2966892586294424,0.13,0.0092750578880431,0.0131891355674187,0.21,30.125,0.13,0.4777308372408744,0.3794847421007556,0.0604312660973086,0.2620000640502233,22.867583844073764,69.96007295173962,0.2620001540957869,0.1843726891121188,73.5237620278249,81.99159479882981,0.0,0.0120779706954994,1.5,0.0,0.1136417449299275,82.54076158940397,0.0092880279281308,0.5531180673363565,4.049747899159664,0.0,13.521414250378657,69.73800317423013,22.393156891517133,0.2620000011734003,3.295053782401693,0.0093471880614042,31.28741806290417,0.67,31.27274390545419,1782.0,64.59311403508772,0.84,201.78958244497213,0.13,2052.0,0.01
6397.0,82.57594237695079,75.1365854798086,74.47205259638957,30.9750566893424,0.2620000000026187,0.81,4487.0,0.31,0.47,80.84038256932655,30.045,6.056911993769471,30.939903846153847,6.975742892118634,0.47,0.77,0.84,5.115823412698413,0.0413909373855368,0.3082637359298532,0.13,0.0,0.0131891355674187,0.21,30.215,0.13,0.4891522274162489,0.3180000215941544,0.0201201577393189,0.2620000726744531,22.843708629109504,66.86196638655463,0.2620000807174824,0.1847243005971578,73.5237620278249,82.01518042727272,0.0,0.0126360750555739,1.49,0.0,0.1727102392137922,82.62921633554085,0.0093769853993837,0.5541729017914734,4.074124649859944,0.0,13.563393217114896,68.04634092840853,22.343594649398224,0.2620000002556358,3.2897108093810616,0.0094128915338203,31.25558164315109,0.67,31.21863225040796,595.0,62.80500380228137,0.84,61.14080467021941,0.13,1315.0,0.01
8984.0,82.31896758703483,76.71641160354984,73.95189410722199,30.98612956810632,0.2620000005263163,0.81,4514.0,0.31,0.47,80.69733559705716,29.78,6.021070872274144,30.95617816091954,6.9878035749771685,0.47,0.76,0.84,5.187037037037037,0.1178497088093662,0.3144422885879496,0.13,0.0092782463998769,0.0131891355674187,0.21,30.0,0.13,0.4787592863674293,0.3797706490479158,0.0518032245184639,0.2620000776898131,22.84323409493408,70.36678709677419,0.2620001545552035,0.185003580749132,73.5237620278249,81.80189134833971,0.0,0.0121272490485959,1.475,0.0,0.1693696571830643,82.38937086092714,0.0092675235516269,0.5550107422473961,4.027471988795519,0.0,13.624106607763569,69.84380183968823,22.3764482553543,0.2620000048986408,3.311832128372421,0.0093050171975757,31.26567166372722,0.67,31.24295974880087,1550.0,65.2127243150685,0.84,227.55526271523465,0.13,2920.0,0.01
8011.0,89.59797897196262,36.89964153137476,82.90810236220473,24.827188940092167,0.2620000006424742,0.89,4445.0,0.49,0.54,83.909532483303,18.68,4.6033467351649175,23.38787878787879,3.9630737282515938,0.53,0.81,0.87,4.692958412098299,0.0694304943286894,0.371628227413684,0.18,0.0108287878859601,0.0368272810453493,0.46,17.86,0.18,0.5812051234606607,0.4263165116602522,0.0553814766949298,0.2620001419897629,18.11761096363369,72.13586756591049,0.2620002516037918,0.223096528985484,43.46965407847536,86.4553503002982,0.0,0.0503893916031557,1.05,0.0,0.2891818580717064,85.85853944562899,0.0108104082130139,0.6692895869564521,3.8651170798898073,0.0,5.574177814938685,72.79765750403152,17.63600871335642,0.2620000012187559,2.4499262899262897,0.0105000572610147,25.01411713286713,0.59,24.735369022869023,1631.0,63.349002583979335,0.9,31.2517995694102,0.19,1935.0,0.0
7632.0,89.50240654205608,38.08211741717454,83.35349520109689,24.970864661654137,0.2620000012027153,0.89,4376.0,0.48,0.53,83.96383727990286,18.785,4.638329238329238,23.567494824016563,3.967516377595429,0.53,0.82,0.87,4.777149758454106,0.0610573610996773,0.3793506492412209,0.18,0.0106844860328841,0.0368272810453493,0.46,17.965,0.17,0.5657757147031963,0.4507333321249315,0.0690956336888657,0.2620001538807869,18.200385690442506,72.31311171827566,0.2620003266944414,0.2223310407209293,43.46965407847536,86.40429875799485,0.0,0.0474549167247848,1.06,0.0,0.2865380596943153,85.74665245202559,0.0107394399222806,0.666993122162788,3.909841597796144,0.0,5.525524897807506,72.52431852771296,17.771836414708268,0.2620000008518204,2.467182637182637,0.010339517087489,25.124173553719007,0.59,24.83865427927927,1647.0,61.90634866376632,0.9,115.84912070561607,0.18,1609.0,0.0
7100.0,89.61060747663551,37.22593535720597,82.59859580052493,24.924679487179485,0.2620000004900932,0.89,4572.0,0.48,0.53,83.97106860959319,18.785,4.5629029856302585,23.51029748283753,3.924793136132069,0.53,0.82,0.87,4.591882086167801,0.049646055260725,0.3887529647227738,0.17,0.0107133268673296,0.0368272810453493,0.46,17.99,0.17,0.5769132734184196,0.4329443267716893,0.0506046529403747,0.2620001697106804,18.25909070028388,71.63073787772312,0.2620002699374146,0.2225399908873073,43.46965407847536,86.53930780699449,0.0,0.0495534951211812,1.06,0.0,0.3064799748575071,86.03624733475479,0.0106927699525179,0.667619972661922,3.786838842975207,0.0,5.535058992939427,71.87646115066791,17.67561968539494,0.262000000462083,2.4524815724815725,0.0103439517242859,25.269709551811825,0.58,24.94465956340957,1423.0,61.40004977375565,0.9,64.3946546084685,0.18,1105.0,0.0
8074.0,88.82848130841121,42.71156064721381,80.06180272845387,28.063547758284603,0.2620000010408829,0.89,4618.0,0.43,0.49,83.20480874316941,22.585,4.482573896210261,27.772640382317803,3.855570048613527,0.49,0.82,0.88,4.552083333333333,0.0653391861350576,0.3617041147271178,0.08,0.0095892889832624,0.0368272810453493,0.4,22.02,0.08,0.5087958237545014,0.4245878928682561,0.0655718857719759,0.2620001280314367,20.308328059464426,67.91474132684114,0.2620002470444984,0.225298354542317,43.46965407847536,85.84470720269461,0.0,0.0380959428837024,1.0550000000000002,0.0,0.2502222045114333,85.5008315565032,0.0097249523555267,0.6758950636269512,3.708106060606061,0.0,5.507334633965068,71.21587320688543,20.129423824645247,0.2620000010306398,2.3512694512694514,0.0100074507093429,28.55155356007629,0.55,27.89085672210672,1643.0,65.67107556536128,0.9,104.5915283974996,0.08,1813.0,0.0
7190.0,89.46218457943925,37.69483714214314,82.02826548672567,25.19,0.2620000006982397,0.89,4520.0,0.48,0.53,83.73071038251366,18.92,4.563115181297,23.7279176201373,3.9439811089317023,0.52,0.81,0.87,4.576926713947991,0.0429588019301803,0.3807115277870544,0.16,0.0105999459866522,0.0368272810453493,0.45,18.305,0.16,0.5707911856237018,0.4336930847587586,0.0569785878975571,0.2620001560767696,18.425111007781464,71.36665862068965,0.2620002720971755,0.2230788924301292,43.46965407847536,86.35853073003265,0.0,0.0483876126618873,1.04,0.0,0.289461489063588,85.88269722814499,0.0106075706103877,0.6692366772903878,3.8033471074380167,0.0,5.568194908955779,71.14240366422041,17.83161477802843,0.2620000002901059,2.4604013104013105,0.010267360195461,25.533540607120152,0.58,25.178677234927235,1450.0,60.0322868852459,0.9,146.7470661681724,0.17,1220.0,0.0
8007.0,88.53471962616823,65.44112654385513,80.44404160475483,29.667130434782607,0.2620000008658637,0.89,4711.0,0.43,0.48,82.99453551912568,23.85,4.533865683865684,29.10884353741497,3.874612237655716,0.48,0.82,0.87,4.482074074074075,0.0706678835668199,0.3574202855273691,0.08,0.0097738646579545,0.0368272810453493,0.4,23.205,0.08,0.3061510581396173,0.4252793810255717,0.0614100747662154,0.2620001224286513,20.91319623421896,75.71274812734082,0.2620002488576593,0.2231395832552042,43.46965407847536,85.6921930797035,0.0,0.0165909223384392,1.06,0.0,0.3033167664351015,85.54732409381661,0.009677257335071,0.6694187497656126,3.722878787878788,0.0,5.458296172426607,74.62961288496545,21.086016015423883,0.2620000012790364,2.4426617526617527,0.0096377543205115,29.28508026064844,0.54,28.92064275814276,1068.0,67.73204892280071,0.9,3.49235749567913,0.08,2228.0,0.0
7085.0,89.85507009345794,37.24051411369463,86.74212924281984,25.16743697478992,0.26200000076774,0.89,3830.0,0.49,0.54,83.93373406193078,18.64,4.357881021517385,23.463768115942027,3.8319546918114114,0.54,0.81,0.88,3.922515856236786,0.0539843449982136,0.4055124035750715,0.19,0.0108419183352882,0.0368272810453493,0.47,17.99,0.18,0.5767221183138754,0.4562102531354683,0.058877728144777,0.2620002021523679,18.07913338879248,72.63000947567909,0.2620003467152091,0.2267211032953701,43.46965407847536,86.75062483928735,0.0,0.0495166255055605,1.03,0.0,0.3895249177881406,86.46307036247335,0.0108789916537981,0.6801633098861104,3.5640702479338846,0.0,5.546077201783724,74.18017761908497,17.51790698232291,0.2620000005956828,2.3857166257166256,0.0106092572965322,25.110847107438016,0.59,24.76867203742204,1583.0,63.16839413875598,0.9,22.58619350603999,0.2,1672.0,0.0
7773.0,90.26980140186916,39.00755169113936,85.82237673979712,22.99183333333333,0.2620000017172778,0.89,4239.0,0.53,0.58,84.57401942926532,15.98,4.344661603752513,20.928571428571427,3.809505831808204,0.57,0.82,0.88,3.798915289256199,0.0936566810177212,0.404041513879146,0.26,0.0120330746004488,0.0368272810453493,0.51,15.23,0.24,0.5539431499142031,0.4732952584414226,0.0788314607020052,0.2620001990655867,16.550822938322938,74.39829415310427,0.2620004185343028,0.2256364406755503,43.46965407847536,87.25576188329927,0.0,0.0453307993896615,1.02,0.0,0.4244520625173459,86.92346481876332,0.0119356727596293,0.6769093220266511,3.48763085399449,0.0,5.5224591230026014,75.99548229763379,15.906440017053654,0.2620000027030514,2.4184275184275186,0.0115777299690965,22.93670534011444,0.63,22.37110187110187,1659.0,67.765776,0.9,49.72531734778613,0.28,1875.0,0.0
7107.0,88.84360981308411,43.29061841492804,83.48752383166706,28.657714285714285,0.2620000000945826,0.89,4301.0,0.43,0.49,83.21006071645417,22.815,4.5602188965825325,27.47016806722689,3.929200795193878,0.49,0.82,0.87,4.06553911205074,0.0518146167173805,0.3652345066460079,0.09,0.010556242826243,0.0368272810453493,0.4,21.37,0.09,0.5020635585391321,0.3906974585769268,0.0319866705010948,0.2620001328355931,20.381392203551293,68.28770554493308,0.262000173184294,0.2232762333695646,43.46965407847536,85.85198754680415,0.0,0.0371211909100934,1.045,0.0,0.287671127603346,85.5022921108742,0.0098349754506586,0.6698287001086938,3.79064738292011,0.0,5.546504552211074,71.29214558765459,20.06447382166397,0.262000000526667,2.4504504504504503,0.0099003507497768,28.581434758423395,0.55,28.002522955647954,1046.0,62.10120738636363,0.9,27.764028788378027,0.09,1760.0,0.0
7753.0,89.48677570093457,37.12640844616529,85.69725466143278,24.89259962049336,0.2620000015132407,0.88,4076.0,0.5,0.54,83.89421979356403,18.005,4.565274365274366,23.452964426877468,3.9368693484108506,0.54,0.82,0.87,4.271694214876033,0.0778157599017316,0.3924535359586955,0.19,0.0111419425806179,0.0368272810453493,0.47,17.630000000000003,0.19,0.5782196434016547,0.459502356611231,0.075194666382157,0.2620001763833509,17.959185331628515,72.72290645879733,0.2620003594031226,0.2227336266953674,43.46965407847536,86.47364739653152,0.0,0.0498062827163317,1.05,0.0,0.4198852423630261,86.03994669509595,0.0108936792090996,0.6682008800861023,3.780055096418733,0.0,5.558472686733557,74.02916765322573,17.539086087415622,0.2620000016588474,2.472080262080262,0.0106614246824747,24.84110179593134,0.6,24.47117983367984,1796.0,63.6673418394471,0.9,50.77071041728652,0.2,1881.0,0.0
7425.0,88.66558411214952,50.103509339397725,81.85826618379357,27.75438596491228,0.2620000000832602,0.89,4418.0,0.44,0.49,83.28985428051003,21.15,4.602691534509717,28.12561403508772,3.996759116284808,0.49,0.82,0.88,4.499806763285023,0.0572719722383705,0.3609856987735365,0.1,0.0089764861951994,0.0368272810453493,0.41,21.09,0.1,0.4294596925192678,0.3675873109411705,0.0310882478237411,0.2620001270747625,20.34490671933854,63.84223491773309,0.2620001361347,0.2223987177002679,43.46965407847536,85.92388102783038,0.0,0.0279755572435781,1.045,0.0,0.2939020692470767,85.81620469083157,0.0095567035140001,0.6671961531008038,3.7486776859504136,0.0,5.6727053140096615,69.14582394271136,20.12660225442833,0.2620000007087492,2.5688943488943488,0.0096627709715458,28.212366894469167,0.55,28.21966172903673,1094.0,61.736970726607424,0.9,26.055362652543863,0.09,1913.0,0.0
8291.0,88.35896028037384,44.05656934743619,79.14305870020965,26.92160312805474,0.2620000000393366,0.89,4770.0,0.44,0.49,83.27272009714632,20.02,4.615482838210111,27.208823529411763,3.9621352512162784,0.5,0.82,0.87,4.451867612293144,0.1412352672941378,0.3565675477578676,0.1,0.0097283105445352,0.0368272810453493,0.41,19.865,0.1,0.4932947080710164,0.3790327511517862,0.0268445816762428,0.2620001213420604,19.82466212040076,68.86821531100478,0.2620001533722763,0.2211787698588061,43.46965407847536,85.7738543689104,0.0,0.0358875802816811,1.06,0.0,0.2458382337688388,85.68988272921109,0.0102549279857849,0.6635363095764184,3.71228650137741,0.0,5.589450947603121,71.55976231176183,19.527431423253216,0.2620000078264189,2.584668304668305,0.0103039284456073,27.37645224094088,0.55,27.48205128205128,1045.0,66.66801292407108,0.89,17.693871085427418,0.1,2476.0,0.0
8087.0,88.77153037383177,43.1855491146725,81.66547885432982,27.3323275862069,0.2620000006949626,0.89,4469.0,0.44,0.49,83.37960534304798,19.995,4.48777082867992,26.58152173913044,3.8732778505999854,0.5,0.82,0.88,4.240096618357488,0.0616504638011098,0.3608181305238336,0.1,0.0102123132438216,0.0368272810453493,0.41,19.995,0.1,0.5032785326157061,0.4237022903969245,0.0568866304930492,0.262000126852623,19.86919235470372,69.3320033764772,0.2620002447428749,0.2240477521573709,43.46965407847536,85.97713763412695,0.0,0.0372952955625778,1.0550000000000002,0.0,0.3631404755316568,85.78027718550108,0.0101855973158959,0.6721432564721129,3.663746556473829,0.0,5.514711073950204,70.98464960834976,19.38464864789828,0.2620000008755049,2.4413759213759216,0.0100007561242426,27.559069055944057,0.55,27.56073717948718,1777.0,61.956466594242265,0.9,50.343466738532015,0.1,1841.0,0.0
8457.0,88.97379672897198,48.79807107256436,81.7245546254561,27.606211180124223,0.262000000912323,0.89,4659.0,0.44,0.5,83.43923497267758,20.4,4.312296180477999,27.928571428571427,3.8141076390384696,0.5,0.82,0.88,3.9686956521739134,0.0568040382764653,0.3790328665881289,0.1,0.0091829519211838,0.0368272810453493,0.42,20.315,0.1,0.4424424332215089,0.4313629313818936,0.0625557039413348,0.2620001533724607,20.09045468505696,66.83136223862239,0.2620002654363901,0.2268779206230093,43.46965407847536,86.20844837816179,0.0,0.0294477068470028,1.015,0.0,0.2501756142101941,86.21231343283581,0.0096134600270379,0.6806337618690279,3.463746556473829,0.0,5.577225009290227,70.72800819962838,19.834492753623188,0.2620000006920262,2.401351351351351,0.0097530526023878,28.0361013986014,0.56,27.922966476091474,1626.0,63.62810773480663,0.9,46.91466412265913,0.1,2172.0,0.0
7301.0,88.87197429906543,38.77508641893299,83.60562105263159,28.609800362976408,0.2620000005330682,0.89,4275.0,0.44,0.5,82.67767455980571,21.65,4.495249795249795,27.3846547314578,3.931817942662804,0.5,0.81,0.88,4.059523809523809,0.071679216018092,0.3863061992845555,0.11,0.0096882443298512,0.0368272810453493,0.41,21.205,0.1,0.5568950861057308,0.4328445000206317,0.0520218576646587,0.2620001654398494,20.21024312416358,70.27772506082725,0.2620002696508674,0.224741575875362,43.46965407847536,85.72340463028469,0.0,0.0458509687826863,1.015,0.0,0.2238874346696833,85.62056503198293,0.0098360797006495,0.674224727626086,3.71129476584022,0.0,5.667328595317726,71.84459743101537,20.017992967986007,0.2620000013294877,2.4168304668304668,0.0097438130080374,28.106393038779405,0.55,28.02908653846154,1233.0,61.65044617958728,0.9,70.31597178489864,0.11,1793.0,0.0
9018.0,89.15983644859814,46.65062546547615,80.38827343580861,28.479605263157893,0.2620000001380833,0.89,4619.0,0.44,0.49,83.21605343047966,21.0,4.457035961581417,28.32070707070707,3.921113995778027,0.5,0.81,0.88,4.1472444444444445,0.1652540800791053,0.3702544928958399,0.1,0.0096293531058904,0.0368272810453493,0.41,20.68,0.1,0.4647469665897212,0.4059533367087549,0.0350234806770454,0.2620001399719903,20.25297378791697,68.6402703862661,0.2620002030873389,0.2244527910095017,43.46965407847536,86.05819996679992,0.0,0.032132091848738,1.045,0.0,0.3443770558454101,85.79871002132197,0.0098615294188846,0.6733583730285053,3.628078512396694,0.0,5.7151570048309175,72.48784072568436,20.315852259436472,0.2620000118222454,2.4201064701064703,0.0098821972136445,28.099096074380167,0.55,28.20278932778933,1165.0,68.43497835497837,0.9,11.986131058304636,0.09,3234.0,0.0
8172.0,88.72809579439253,59.06941265434089,82.00831238361265,29.391009852216747,0.2620000001065881,0.89,4296.0,0.43,0.48,83.03410443230115,23.295,4.585164916983098,28.8438,3.95850203699512,0.48,0.82,0.87,4.563140096618357,0.0541097452043612,0.3543390202379246,0.08,0.0094870048257156,0.0368272810453493,0.4,23.465,0.08,0.3513067225888073,0.3811973867158845,0.032883427168212,0.2620001185461438,20.817626236376235,67.46210400000001,0.2620001568683492,0.2228893855520063,43.46965407847536,85.67595373583464,0.0,0.0202867065550141,1.0550000000000002,0.0,0.1751338775330111,85.26566098081024,0.0090287737566589,0.6686681566560191,3.7573898071625353,0.0,5.634111389817911,67.91727766227048,20.93264998294504,0.262000000599807,2.4840049140049136,0.0089373336370567,29.035396137952954,0.54,28.832317654192657,1250.0,54.28141660319878,0.9,41.54887785371386,0.08,2626.0,0.0
6778.0,89.12044392523366,44.242818762113735,84.84735044929397,28.319230769230767,0.2620000000416834,0.89,3895.0,0.44,0.49,83.35741347905282,21.505000000000003,4.546537860174223,28.494166666666665,3.920924442920491,0.49,0.82,0.87,3.939285714285714,0.0599759318685983,0.3578331042496966,0.09,0.0099382320709589,0.0368272810453493,0.41,20.915,0.09,0.4911859215875124,0.3791966376835506,0.0271172785361327,0.2620001229580538,20.358988653306834,65.38256666666668,0.2620001536342197,0.222800617646607,43.46965407847536,86.00984372609122,0.0,0.035596796718012,1.0550000000000002,0.0,0.3426869725555773,85.5516737739872,0.0097992931744464,0.668401852939821,3.728519283746557,0.0,5.551100891861761,70.98450745559369,20.25089438339438,0.262000000809524,2.483153153153153,0.0098018125507562,28.316767323585506,0.55,28.213660776160776,750.0,62.723605250820434,0.9,141.1871216262224,0.09,2133.0,0.0
9616.0,88.70079439252336,46.48888148249058,79.02451865594723,28.41679738562092,0.2620000000750137,0.89,4851.0,0.44,0.49,83.02901032179723,20.18,4.535939245030154,27.96412037037037,3.940499207159286,0.5,0.82,0.88,4.302355555555555,0.172252392595842,0.3564014046572242,0.1,0.0096264662017721,0.0368272810453493,0.41,19.91,0.1,0.4664753295225581,0.3842623664061531,0.0303956553842046,0.2620001211314416,20.16360686218641,69.81937646141856,0.2620001619555987,0.2223291925355872,43.46965407847536,85.79438408743165,0.0,0.032348823181915,1.05,0.0,0.173568969782809,85.6533475479744,0.0098225549519623,0.6669875776067618,3.631446280991736,0.0,5.633351913786696,71.82962309005052,20.227757770515616,0.2620000132036713,2.5566994266994265,0.0098033620508143,27.96372576287349,0.55,27.99115557865558,1283.0,66.64497415278575,0.9,76.97571766318754,0.1,3482.0,0.0
